#    L    TT             EE             BB             TE             PP             TP             EP          
   230   0.570245E+04   0.118642E+01   0.000000E+00   0.310099E+02   0.490918E-07   0.116410E-03   0.401755E-07
   231   0.569578E+04   0.122809E+01   0.000000E+00   0.327053E+02   0.488676E-07   0.115461E-03   0.544281E-07
   232   0.568851E+04   0.127168E+01   0.000000E+00   0.344044E+02   0.486451E-07   0.114518E-03   0.686613E-07
   233   0.568061E+04   0.131720E+01   0.000000E+00   0.361065E+02   0.484243E-07   0.113583E-03   0.828729E-07
   234   0.567210E+04   0.136468E+01   0.000000E+00   0.378109E+02   0.482051E-07   0.112654E-03   0.970607E-07
   235   0.566298E+04   0.141415E+01   0.000000E+00   0.395169E+02   0.479875E-07   0.111733E-03   0.111223E-06
   236   0.565325E+04   0.146563E+01   0.000000E+00   0.412236E+02   0.477715E-07   0.110819E-03   0.125356E-06
   237   0.564292E+04   0.151915E+01   0.000000E+00   0.429304E+02   0.475571E-07   0.109911E-03   0.139460E-06
   238   0.563199E+04   0.157471E+01   0.000000E+00   0.446366E+02   0.473442E-07   0.109010E-03   0.153530E-06
   239   0.562047E+04   0.163235E+01   0.000000E+00   0.463414E+02   0.471329E-07   0.108117E-03   0.167567E-06
   240   0.560835E+04   0.169210E+01   0.000000E+00   0.480439E+02   0.469231E-07   0.107229E-03   0.181566E-06
   241   0.559564E+04   0.175397E+01   0.000000E+00   0.497436E+02   0.467148E-07   0.106349E-03   0.195526E-06
   242   0.558235E+04   0.181797E+01   0.000000E+00   0.514396E+02   0.465080E-07   0.105475E-03   0.209444E-06
   243   0.556847E+04   0.188414E+01   0.000000E+00   0.531311E+02   0.463027E-07   0.104607E-03   0.223320E-06
   244   0.555402E+04   0.195247E+01   0.000000E+00   0.548175E+02   0.460988E-07   0.103747E-03   0.237149E-06
   245   0.553901E+04   0.202301E+01   0.000000E+00   0.564980E+02   0.458964E-07   0.102892E-03   0.250931E-06
   246   0.552343E+04   0.209573E+01   0.000000E+00   0.581719E+02   0.456954E-07   0.102044E-03   0.264662E-06
   247   0.550729E+04   0.217069E+01   0.000000E+00   0.598385E+02   0.454957E-07   0.101203E-03   0.278342E-06
   248   0.549061E+04   0.224788E+01   0.000000E+00   0.614969E+02   0.452975E-07   0.100367E-03   0.291967E-06
   249   0.547339E+04   0.232732E+01   0.000000E+00   0.631465E+02   0.451006E-07   0.995380E-04   0.305535E-06
   250   0.545562E+04   0.240902E+01   0.000000E+00   0.647865E+02   0.449051E-07   0.987150E-04   0.319044E-06
   251   0.543732E+04   0.249298E+01   0.000000E+00   0.664160E+02   0.447109E-07   0.978982E-04   0.332493E-06
   252   0.541848E+04   0.257921E+01   0.000000E+00   0.680343E+02   0.445180E-07   0.970874E-04   0.345881E-06
   253   0.539911E+04   0.266772E+01   0.000000E+00   0.696407E+02   0.443264E-07   0.962827E-04   0.359207E-06
   254   0.537922E+04   0.275851E+01   0.000000E+00   0.712342E+02   0.441361E-07   0.954839E-04   0.372473E-06
   255   0.535879E+04   0.285159E+01   0.000000E+00   0.728141E+02   0.439471E-07   0.946911E-04   0.385678E-06
   256   0.533785E+04   0.294695E+01   0.000000E+00   0.743797E+02   0.437594E-07   0.939041E-04   0.398821E-06
   257   0.531639E+04   0.304461E+01   0.000000E+00   0.759304E+02   0.435730E-07   0.931230E-04   0.411903E-06
   258   0.529444E+04   0.314454E+01   0.000000E+00   0.774651E+02   0.433878E-07   0.923476E-04   0.424925E-06
   259   0.527201E+04   0.324677E+01   0.000000E+00   0.789842E+02   0.432038E-07   0.915780E-04   0.437885E-06
   260   0.524910E+04   0.335129E+01   0.000000E+00   0.804857E+02   0.430211E-07   0.908140E-04   0.450784E-06
   261   0.522574E+04   0.345810E+01   0.000000E+00   0.819701E+02   0.428396E-07   0.900557E-04   0.463622E-06
   262   0.520193E+04   0.356718E+01   0.000000E+00   0.834360E+02   0.426593E-07   0.893029E-04   0.476399E-06
   263   0.517768E+04   0.367855E+01   0.000000E+00   0.848835E+02   0.424802E-07   0.885557E-04   0.489115E-06
   264   0.515301E+04   0.379219E+01   0.000000E+00   0.863110E+02   0.423023E-07   0.878139E-04   0.501769E-06
   265   0.512790E+04   0.390809E+01   0.000000E+00   0.877193E+02   0.421256E-07   0.870775E-04   0.514363E-06
   266   0.510238E+04   0.402623E+01   0.000000E+00   0.891062E+02   0.419501E-07   0.863466E-04   0.526895E-06
   267   0.507646E+04   0.414661E+01   0.000000E+00   0.904709E+02   0.417757E-07   0.856209E-04   0.539366E-06
   268   0.505013E+04   0.426921E+01   0.000000E+00   0.918142E+02   0.416025E-07   0.849005E-04   0.551776E-06
   269   0.502339E+04   0.439403E+01   0.000000E+00   0.931338E+02   0.414304E-07   0.841853E-04   0.564125E-06
   270   0.499626E+04   0.452103E+01   0.000000E+00   0.944306E+02   0.412594E-07   0.834753E-04   0.576413E-06
   271   0.496876E+04   0.465021E+01   0.000000E+00   0.957022E+02   0.410896E-07   0.827705E-04   0.588639E-06
   272   0.494087E+04   0.478156E+01   0.000000E+00   0.969494E+02   0.409209E-07   0.820706E-04   0.600804E-06
   273   0.491264E+04   0.491504E+01   0.000000E+00   0.981708E+02   0.407533E-07   0.813759E-04   0.612908E-06
   274   0.488404E+04   0.505064E+01   0.000000E+00   0.993671E+02   0.405867E-07   0.806860E-04   0.624951E-06
   275   0.485510E+04   0.518834E+01   0.000000E+00   0.100536E+03   0.404213E-07   0.800011E-04   0.636932E-06
   276   0.482584E+04   0.532811E+01   0.000000E+00   0.101678E+03   0.402569E-07   0.793211E-04   0.648852E-06
   277   0.479626E+04   0.546993E+01   0.000000E+00   0.102793E+03   0.400936E-07   0.786459E-04   0.660711E-06
   278   0.476636E+04   0.561379E+01   0.000000E+00   0.103878E+03   0.399313E-07   0.779754E-04   0.672509E-06
   279   0.473617E+04   0.575964E+01   0.000000E+00   0.104936E+03   0.397701E-07   0.773097E-04   0.684245E-06
   280   0.470569E+04   0.590744E+01   0.000000E+00   0.105963E+03   0.396099E-07   0.766486E-04   0.695920E-06
   281   0.467493E+04   0.605720E+01   0.000000E+00   0.106962E+03   0.394507E-07   0.759921E-04   0.707534E-06
   282   0.464391E+04   0.620884E+01   0.000000E+00   0.107930E+03   0.392925E-07   0.753403E-04   0.719086E-06
   283   0.461263E+04   0.636237E+01   0.000000E+00   0.108867E+03   0.391354E-07   0.746929E-04   0.730577E-06
   284   0.458110E+04   0.651774E+01   0.000000E+00   0.109772E+03   0.389792E-07   0.740500E-04   0.742007E-06
   285   0.454933E+04   0.667491E+01   0.000000E+00   0.110646E+03   0.388240E-07   0.734115E-04   0.753375E-06
   286   0.451733E+04   0.683385E+01   0.000000E+00   0.111488E+03   0.386697E-07   0.727774E-04   0.764682E-06
   287   0.448512E+04   0.699452E+01   0.000000E+00   0.112297E+03   0.385165E-07   0.721476E-04   0.775928E-06
   288   0.445271E+04   0.715688E+01   0.000000E+00   0.113072E+03   0.383641E-07   0.715221E-04   0.787112E-06
   289   0.442009E+04   0.732089E+01   0.000000E+00   0.113815E+03   0.382127E-07   0.709008E-04   0.798235E-06
   290   0.438730E+04   0.748651E+01   0.000000E+00   0.114524E+03   0.380622E-07   0.702836E-04   0.809296E-06
   291   0.435434E+04   0.765372E+01   0.000000E+00   0.115198E+03   0.379127E-07   0.696706E-04   0.820296E-06
   292   0.432121E+04   0.782238E+01   0.000000E+00   0.115838E+03   0.377640E-07   0.690616E-04   0.831234E-06
   293   0.428793E+04   0.799257E+01   0.000000E+00   0.116442E+03   0.376163E-07   0.684567E-04   0.842111E-06
   294   0.425451E+04   0.816421E+01   0.000000E+00   0.117011E+03   0.374694E-07   0.678557E-04   0.852927E-06
   295   0.422095E+04   0.833715E+01   0.000000E+00   0.117545E+03   0.373234E-07   0.672587E-04   0.863681E-06
   296   0.418726E+04   0.851146E+01   0.000000E+00   0.118042E+03   0.371783E-07   0.666655E-04   0.874374E-06
   297   0.415345E+04   0.868699E+01   0.000000E+00   0.118501E+03   0.370340E-07   0.660761E-04   0.885005E-06
   298   0.411954E+04   0.886375E+01   0.000000E+00   0.118924E+03   0.368906E-07   0.654905E-04   0.895574E-06
   299   0.408554E+04   0.904165E+01   0.000000E+00   0.119310E+03   0.367480E-07   0.649086E-04   0.906082E-06
   300   0.405145E+04   0.922062E+01   0.000000E+00   0.119658E+03   0.366062E-07   0.643304E-04   0.916528E-06
   301   0.401729E+04   0.940073E+01   0.000000E+00   0.119969E+03   0.364653E-07   0.637558E-04   0.926912E-06
   302   0.398307E+04   0.958176E+01   0.000000E+00   0.120242E+03   0.363252E-07   0.631848E-04   0.937231E-06
   303   0.394881E+04   0.976379E+01   0.000000E+00   0.120477E+03   0.361858E-07   0.626175E-04   0.947478E-06
   304   0.391451E+04   0.994673E+01   0.000000E+00   0.120675E+03   0.360473E-07   0.620538E-04   0.957650E-06
   305   0.388019E+04   0.101305E+02   0.000000E+00   0.120835E+03   0.359095E-07   0.614938E-04   0.967743E-06
   306   0.384586E+04   0.103151E+02   0.000000E+00   0.120956E+03   0.357726E-07   0.609375E-04   0.977752E-06
   307   0.381153E+04   0.105004E+02   0.000000E+00   0.121039E+03   0.356364E-07   0.603848E-04   0.987672E-06
   308   0.377720E+04   0.106864E+02   0.000000E+00   0.121084E+03   0.355010E-07   0.598358E-04   0.997499E-06
   309   0.374290E+04   0.108731E+02   0.000000E+00   0.121091E+03   0.353664E-07   0.592905E-04   0.100723E-05
   310   0.370861E+04   0.110601E+02   0.000000E+00   0.121059E+03   0.352325E-07   0.587490E-04   0.101686E-05
   311   0.367437E+04   0.112478E+02   0.000000E+00   0.120988E+03   0.350994E-07   0.582111E-04   0.102638E-05
   312   0.364017E+04   0.114358E+02   0.000000E+00   0.120878E+03   0.349670E-07   0.576770E-04   0.103579E-05
   313   0.360604E+04   0.116242E+02   0.000000E+00   0.120730E+03   0.348354E-07   0.571466E-04   0.104508E-05
   314   0.357197E+04   0.118128E+02   0.000000E+00   0.120543E+03   0.347045E-07   0.566200E-04   0.105425E-05
   315   0.353797E+04   0.120016E+02   0.000000E+00   0.120317E+03   0.345744E-07   0.560971E-04   0.106330E-05
   316   0.350407E+04   0.121906E+02   0.000000E+00   0.120052E+03   0.344450E-07   0.555780E-04   0.107222E-05
   317   0.347026E+04   0.123797E+02   0.000000E+00   0.119750E+03   0.343163E-07   0.550627E-04   0.108101E-05
   318   0.343657E+04   0.125687E+02   0.000000E+00   0.119408E+03   0.341883E-07   0.545511E-04   0.108966E-05
   319   0.340299E+04   0.127577E+02   0.000000E+00   0.119028E+03   0.340610E-07   0.540434E-04   0.109816E-05
   320   0.336954E+04   0.129467E+02   0.000000E+00   0.118609E+03   0.339345E-07   0.535395E-04   0.110652E-05
   321   0.333623E+04   0.131354E+02   0.000000E+00   0.118153E+03   0.338086E-07   0.530394E-04   0.111473E-05
   322   0.330306E+04   0.133238E+02   0.000000E+00   0.117658E+03   0.336835E-07   0.525431E-04   0.112278E-05
   323   0.327006E+04   0.135118E+02   0.000000E+00   0.117125E+03   0.335590E-07   0.520507E-04   0.113067E-05
   324   0.323722E+04   0.136995E+02   0.000000E+00   0.116554E+03   0.334352E-07   0.515621E-04   0.113840E-05
   325   0.320455E+04   0.138866E+02   0.000000E+00   0.115946E+03   0.333121E-07   0.510774E-04   0.114595E-05
   326   0.317207E+04   0.140733E+02   0.000000E+00   0.115301E+03   0.331897E-07   0.505966E-04   0.115333E-05
   327   0.313978E+04   0.142593E+02   0.000000E+00   0.114618E+03   0.330679E-07   0.501196E-04   0.116054E-05
   328   0.310770E+04   0.144445E+02   0.000000E+00   0.113898E+03   0.329468E-07   0.496466E-04   0.116756E-05
   329   0.307582E+04   0.146290E+02   0.000000E+00   0.113142E+03   0.328263E-07   0.491774E-04   0.117439E-05
   330   0.304417E+04   0.148126E+02   0.000000E+00   0.112349E+03   0.327065E-07   0.487122E-04   0.118103E-05
   331   0.301275E+04   0.149954E+02   0.000000E+00   0.111519E+03   0.325873E-07   0.482509E-04   0.118747E-05
   332   0.298156E+04   0.151771E+02   0.000000E+00   0.110654E+03   0.324688E-07   0.477935E-04   0.119372E-05
   333   0.295061E+04   0.153577E+02   0.000000E+00   0.109753E+03   0.323509E-07   0.473401E-04   0.119975E-05
   334   0.291992E+04   0.155372E+02   0.000000E+00   0.108818E+03   0.322336E-07   0.468906E-04   0.120558E-05
   335   0.288950E+04   0.157155E+02   0.000000E+00   0.107847E+03   0.321170E-07   0.464451E-04   0.121119E-05
   336   0.285935E+04   0.158925E+02   0.000000E+00   0.106842E+03   0.320010E-07   0.460035E-04   0.121658E-05
   337   0.282947E+04   0.160681E+02   0.000000E+00   0.105803E+03   0.318855E-07   0.455660E-04   0.122175E-05
   338   0.279988E+04   0.162423E+02   0.000000E+00   0.104730E+03   0.317707E-07   0.451324E-04   0.122669E-05
   339   0.277058E+04   0.164150E+02   0.000000E+00   0.103625E+03   0.316565E-07   0.447029E-04   0.123140E-05
   340   0.274160E+04   0.165862E+02   0.000000E+00   0.102488E+03   0.315428E-07   0.442773E-04   0.123587E-05
   341   0.271292E+04   0.167557E+02   0.000000E+00   0.101318E+03   0.314298E-07   0.438558E-04   0.124010E-05
   342   0.268455E+04   0.169235E+02   0.000000E+00   0.100115E+03   0.313173E-07   0.434383E-04   0.124409E-05
   343   0.265650E+04   0.170894E+02   0.000000E+00   0.988823E+02   0.312054E-07   0.430249E-04   0.124782E-05
   344   0.262877E+04   0.172535E+02   0.000000E+00   0.976174E+02   0.310941E-07   0.426155E-04   0.125130E-05
   345   0.260138E+04   0.174155E+02   0.000000E+00   0.963217E+02   0.309833E-07   0.422103E-04   0.125452E-05
   346   0.257431E+04   0.175755E+02   0.000000E+00   0.949952E+02   0.308731E-07   0.418090E-04   0.125747E-05
   347   0.254759E+04   0.177334E+02   0.000000E+00   0.936385E+02   0.307635E-07   0.414119E-04   0.126016E-05
   348   0.252120E+04   0.178889E+02   0.000000E+00   0.922519E+02   0.306544E-07   0.410189E-04   0.126257E-05
   349   0.249518E+04   0.180423E+02   0.000000E+00   0.908374E+02   0.305458E-07   0.406300E-04   0.126470E-05
   350   0.246951E+04   0.181934E+02   0.000000E+00   0.893943E+02   0.304378E-07   0.402452E-04   0.126656E-05
   351   0.244421E+04   0.183421E+02   0.000000E+00   0.879242E+02   0.303303E-07   0.398645E-04   0.126813E-05
   352   0.241929E+04   0.184884E+02   0.000000E+00   0.864279E+02   0.302233E-07   0.394878E-04   0.126942E-05
   353   0.239476E+04   0.186323E+02   0.000000E+00   0.849052E+02   0.301168E-07   0.391151E-04   0.127047E-05
   354   0.237061E+04   0.187737E+02   0.000000E+00   0.833586E+02   0.300109E-07   0.387462E-04   0.127127E-05
   355   0.234686E+04   0.189125E+02   0.000000E+00   0.817872E+02   0.299055E-07   0.383810E-04   0.127184E-05
   356   0.232350E+04   0.190486E+02   0.000000E+00   0.801918E+02   0.298006E-07   0.380194E-04   0.127220E-05
   357   0.230055E+04   0.191821E+02   0.000000E+00   0.785732E+02   0.296962E-07   0.376613E-04   0.127236E-05
   358   0.227800E+04   0.193128E+02   0.000000E+00   0.769321E+02   0.295923E-07   0.373067E-04   0.127235E-05
   359   0.225587E+04   0.194406E+02   0.000000E+00   0.752686E+02   0.294889E-07   0.369553E-04   0.127216E-05
   360   0.223414E+04   0.195655E+02   0.000000E+00   0.735841E+02   0.293860E-07   0.366072E-04   0.127182E-05
   361   0.221282E+04   0.196875E+02   0.000000E+00   0.718776E+02   0.292837E-07   0.362621E-04   0.127135E-05
   362   0.219192E+04   0.198063E+02   0.000000E+00   0.701509E+02   0.291818E-07   0.359201E-04   0.127075E-05
   363   0.217145E+04   0.199221E+02   0.000000E+00   0.684048E+02   0.290804E-07   0.355809E-04   0.127005E-05
   364   0.215139E+04   0.200347E+02   0.000000E+00   0.666399E+02   0.289795E-07   0.352445E-04   0.126926E-05
   365   0.213177E+04   0.201441E+02   0.000000E+00   0.648570E+02   0.288791E-07   0.349109E-04   0.126838E-05
   366   0.211258E+04   0.202503E+02   0.000000E+00   0.630569E+02   0.287791E-07   0.345798E-04   0.126745E-05
   367   0.209383E+04   0.203532E+02   0.000000E+00   0.612403E+02   0.286797E-07   0.342512E-04   0.126647E-05
   368   0.207551E+04   0.204526E+02   0.000000E+00   0.594082E+02   0.285807E-07   0.339249E-04   0.126545E-05
   369   0.205762E+04   0.205489E+02   0.000000E+00   0.575613E+02   0.284822E-07   0.336010E-04   0.126442E-05
   370   0.204019E+04   0.206415E+02   0.000000E+00   0.557002E+02   0.283841E-07   0.332792E-04   0.126339E-05
   371   0.202319E+04   0.207308E+02   0.000000E+00   0.538259E+02   0.282866E-07   0.329595E-04   0.126236E-05
   372   0.200665E+04   0.208165E+02   0.000000E+00   0.519391E+02   0.281895E-07   0.326418E-04   0.126137E-05
   373   0.199054E+04   0.208987E+02   0.000000E+00   0.500406E+02   0.280928E-07   0.323259E-04   0.126042E-05
   374   0.197488E+04   0.209774E+02   0.000000E+00   0.481312E+02   0.279966E-07   0.320118E-04   0.125952E-05
   375   0.195967E+04   0.210524E+02   0.000000E+00   0.462115E+02   0.279009E-07   0.316993E-04   0.125870E-05
   376   0.194490E+04   0.211237E+02   0.000000E+00   0.442825E+02   0.278056E-07   0.313884E-04   0.125796E-05
   377   0.193060E+04   0.211914E+02   0.000000E+00   0.423448E+02   0.277108E-07   0.310790E-04   0.125733E-05
   378   0.191673E+04   0.212552E+02   0.000000E+00   0.403992E+02   0.276164E-07   0.307709E-04   0.125681E-05
   379   0.190332E+04   0.213153E+02   0.000000E+00   0.384465E+02   0.275225E-07   0.304641E-04   0.125642E-05
   380   0.189036E+04   0.213714E+02   0.000000E+00   0.364874E+02   0.274290E-07   0.301584E-04   0.125618E-05
   381   0.187785E+04   0.214238E+02   0.000000E+00   0.345228E+02   0.273359E-07   0.298538E-04   0.125611E-05
   382   0.186580E+04   0.214720E+02   0.000000E+00   0.325533E+02   0.272433E-07   0.295501E-04   0.125621E-05
   383   0.185420E+04   0.215165E+02   0.000000E+00   0.305798E+02   0.271511E-07   0.292472E-04   0.125650E-05
   384   0.184305E+04   0.215569E+02   0.000000E+00   0.286033E+02   0.270593E-07   0.289450E-04   0.125700E-05
   385   0.183235E+04   0.215934E+02   0.000000E+00   0.266245E+02   0.269680E-07   0.286435E-04   0.125772E-05
   386   0.182210E+04   0.216260E+02   0.000000E+00   0.246443E+02   0.268770E-07   0.283426E-04   0.125867E-05
   387   0.181231E+04   0.216546E+02   0.000000E+00   0.226635E+02   0.267865E-07   0.280420E-04   0.125988E-05
   388   0.180295E+04   0.216793E+02   0.000000E+00   0.206831E+02   0.266964E-07   0.277418E-04   0.126135E-05
   389   0.179405E+04   0.217000E+02   0.000000E+00   0.187038E+02   0.266068E-07   0.274418E-04   0.126311E-05
   390   0.178559E+04   0.217167E+02   0.000000E+00   0.167265E+02   0.265175E-07   0.271419E-04   0.126516E-05
   391   0.177757E+04   0.217295E+02   0.000000E+00   0.147521E+02   0.264286E-07   0.268420E-04   0.126752E-05
   392   0.176998E+04   0.217382E+02   0.000000E+00   0.127812E+02   0.263402E-07   0.265421E-04   0.127021E-05
   393   0.176285E+04   0.217429E+02   0.000000E+00   0.108149E+02   0.262521E-07   0.262419E-04   0.127324E-05
   394   0.175614E+04   0.217436E+02   0.000000E+00   0.885364E+01   0.261644E-07   0.259415E-04   0.127662E-05
   395   0.174986E+04   0.217402E+02   0.000000E+00   0.689850E+01   0.260771E-07   0.256406E-04   0.128038E-05
   396   0.174401E+04   0.217328E+02   0.000000E+00   0.495018E+01   0.259903E-07   0.253393E-04   0.128452E-05
   397   0.173859E+04   0.217213E+02   0.000000E+00   0.300952E+01   0.259038E-07   0.250374E-04   0.128906E-05
   398   0.173359E+04   0.217058E+02   0.000000E+00   0.107726E+01   0.258176E-07   0.247347E-04   0.129402E-05
   399   0.172902E+04   0.216862E+02   0.000000E+00  -0.845790E+00   0.257319E-07   0.244313E-04   0.129941E-05
   400   0.172487E+04   0.216626E+02   0.000000E+00  -0.275884E+01   0.256466E-07   0.241269E-04   0.130524E-05
   401   0.172114E+04   0.216349E+02   0.000000E+00  -0.466113E+01   0.255616E-07   0.238216E-04   0.131153E-05
   402   0.171782E+04   0.216032E+02   0.000000E+00  -0.655187E+01   0.254770E-07   0.235154E-04   0.131825E-05
   403   0.171492E+04   0.215675E+02   0.000000E+00  -0.843033E+01   0.253927E-07   0.232083E-04   0.132538E-05
