#    L    TT             EE             BB             TE          
  1932   0.234211E+03   0.111344E+02   0.488769E-01  -0.140020E+02
  1933   0.233963E+03   0.111162E+02   0.488185E-01  -0.141357E+02
  1934   0.233725E+03   0.110971E+02   0.487603E-01  -0.142681E+02
  1935   0.233496E+03   0.110771E+02   0.487024E-01  -0.143990E+02
  1936   0.233277E+03   0.110562E+02   0.486446E-01  -0.145285E+02
  1937   0.233068E+03   0.110344E+02   0.485871E-01  -0.146564E+02
  1938   0.232868E+03   0.110117E+02   0.485299E-01  -0.147827E+02
  1939   0.232677E+03   0.109881E+02   0.484728E-01  -0.149074E+02
  1940   0.232495E+03   0.109635E+02   0.484160E-01  -0.150304E+02
  1941   0.232322E+03   0.109382E+02   0.483593E-01  -0.151517E+02
  1942   0.232157E+03   0.109119E+02   0.483029E-01  -0.152711E+02
  1943   0.232002E+03   0.108848E+02   0.482468E-01  -0.153887E+02
  1944   0.231854E+03   0.108569E+02   0.481908E-01  -0.155043E+02
  1945   0.231714E+03   0.108281E+02   0.481350E-01  -0.156180E+02
  1946   0.231583E+03   0.107985E+02   0.480795E-01  -0.157297E+02
  1947   0.231459E+03   0.107681E+02   0.480242E-01  -0.158393E+02
  1948   0.231343E+03   0.107368E+02   0.479690E-01  -0.159468E+02
  1949   0.231233E+03   0.107048E+02   0.479141E-01  -0.160521E+02
  1950   0.231131E+03   0.106719E+02   0.478594E-01  -0.161552E+02
  1951   0.231036E+03   0.106382E+02   0.478049E-01  -0.162561E+02
  1952   0.230947E+03   0.106038E+02   0.477507E-01  -0.163546E+02
  1953   0.230865E+03   0.105686E+02   0.476966E-01  -0.164509E+02
  1954   0.230789E+03   0.105328E+02   0.476427E-01  -0.165449E+02
  1955   0.230720E+03   0.104962E+02   0.475891E-01  -0.166364E+02
  1956   0.230656E+03   0.104588E+02   0.475357E-01  -0.167256E+02
  1957   0.230598E+03   0.104208E+02   0.474824E-01  -0.168124E+02
  1958   0.230546E+03   0.103822E+02   0.474294E-01  -0.168966E+02
  1959   0.230500E+03   0.103429E+02   0.473766E-01  -0.169785E+02
  1960   0.230459E+03   0.103029E+02   0.473240E-01  -0.170579E+02
  1961   0.230423E+03   0.102623E+02   0.472716E-01  -0.171347E+02
  1962   0.230391E+03   0.102211E+02   0.472194E-01  -0.172090E+02
  1963   0.230365E+03   0.101793E+02   0.471674E-01  -0.172807E+02
  1964   0.230343E+03   0.101368E+02   0.471157E-01  -0.173499E+02
  1965   0.230324E+03   0.100938E+02   0.470641E-01  -0.174164E+02
  1966   0.230311E+03   0.100502E+02   0.470127E-01  -0.174803E+02
  1967   0.230301E+03   0.100061E+02   0.469616E-01  -0.175415E+02
  1968   0.230295E+03   0.996143E+01   0.469106E-01  -0.176002E+02
  1969   0.230293E+03   0.991617E+01   0.468598E-01  -0.176561E+02
  1970   0.230293E+03   0.987051E+01   0.468093E-01  -0.177094E+02
  1971   0.230297E+03   0.982437E+01   0.467589E-01  -0.177599E+02
  1972   0.230304E+03   0.977775E+01   0.467087E-01  -0.178078E+02
  1973   0.230314E+03   0.973062E+01   0.466588E-01  -0.178528E+02
  1974   0.230326E+03   0.968307E+01   0.466090E-01  -0.178951E+02
  1975   0.230341E+03   0.963509E+01   0.465594E-01  -0.179347E+02
  1976   0.230358E+03   0.958673E+01   0.465100E-01  -0.179715E+02
  1977   0.230376E+03   0.953793E+01   0.464608E-01  -0.180055E+02
  1978   0.230397E+03   0.948868E+01   0.464117E-01  -0.180367E+02
  1979   0.230418E+03   0.943918E+01   0.463628E-01  -0.180650E+02
  1980   0.230442E+03   0.938921E+01   0.463141E-01  -0.180905E+02
  1981   0.230466E+03   0.933899E+01   0.462656E-01  -0.181132E+02
  1982   0.230492E+03   0.928843E+01   0.462172E-01  -0.181331E+02
  1983   0.230518E+03   0.923752E+01   0.461690E-01  -0.181502E+02
  1984   0.230545E+03   0.918640E+01   0.461210E-01  -0.181644E+02
  1985   0.230573E+03   0.913499E+01   0.460731E-01  -0.181758E+02
  1986   0.230600E+03   0.908329E+01   0.460253E-01  -0.181844E+02
  1987   0.230629E+03   0.903143E+01   0.459777E-01  -0.181902E+02
  1988   0.230657E+03   0.897933E+01   0.459302E-01  -0.181931E+02
  1989   0.230684E+03   0.892705E+01   0.458828E-01  -0.181932E+02
  1990   0.230711E+03   0.887452E+01   0.458356E-01  -0.181904E+02
  1991   0.230738E+03   0.882187E+01   0.457885E-01  -0.181848E+02
  1992   0.230764E+03   0.876902E+01   0.457415E-01  -0.181764E+02
  1993   0.230788E+03   0.871604E+01   0.456946E-01  -0.181651E+02
  1994   0.230812E+03   0.866299E+01   0.456478E-01  -0.181509E+02
  1995   0.230834E+03   0.860978E+01   0.456012E-01  -0.181340E+02
  1996   0.230854E+03   0.855642E+01   0.455546E-01  -0.181142E+02
  1997   0.230873E+03   0.850304E+01   0.455081E-01  -0.180916E+02
  1998   0.230889E+03   0.844963E+01   0.454617E-01  -0.180663E+02
  1999   0.230903E+03   0.839612E+01   0.454153E-01  -0.180381E+02
  2000   0.230915E+03   0.834256E+01   0.453691E-01  -0.180071E+02
  2001   0.230924E+03   0.828903E+01   0.453229E-01  -0.179733E+02
  2002   0.230930E+03   0.823552E+01   0.452768E-01  -0.179368E+02
  2003   0.230934E+03   0.818200E+01   0.452307E-01  -0.178976E+02
  2004   0.230934E+03   0.812849E+01   0.451847E-01  -0.178557E+02
  2005   0.230932E+03   0.807510E+01   0.451387E-01  -0.178110E+02
  2006   0.230926E+03   0.802170E+01   0.450928E-01  -0.177636E+02
  2007   0.230917E+03   0.796840E+01   0.450470E-01  -0.177137E+02
  2008   0.230904E+03   0.791521E+01   0.450012E-01  -0.176610E+02
  2009   0.230887E+03   0.786212E+01   0.449554E-01  -0.176057E+02
  2010   0.230866E+03   0.780919E+01   0.449097E-01  -0.175479E+02
  2011   0.230841E+03   0.775634E+01   0.448639E-01  -0.174873E+02
  2012   0.230812E+03   0.770363E+01   0.448183E-01  -0.174243E+02
  2013   0.230778E+03   0.765106E+01   0.447726E-01  -0.173586E+02
  2014   0.230740E+03   0.759869E+01   0.447270E-01  -0.172905E+02
  2015   0.230697E+03   0.754652E+01   0.446814E-01  -0.172199E+02
  2016   0.230649E+03   0.749461E+01   0.446358E-01  -0.171469E+02
  2017   0.230597E+03   0.744288E+01   0.445903E-01  -0.170715E+02
  2018   0.230538E+03   0.739139E+01   0.445448E-01  -0.169938E+02
  2019   0.230476E+03   0.734022E+01   0.444992E-01  -0.169138E+02
  2020   0.230408E+03   0.728928E+01   0.444538E-01  -0.168316E+02
  2021   0.230335E+03   0.723872E+01   0.444083E-01  -0.167471E+02
  2022   0.230257E+03   0.718840E+01   0.443628E-01  -0.166605E+02
  2023   0.230172E+03   0.713845E+01   0.443174E-01  -0.165718E+02
  2024   0.230082E+03   0.708884E+01   0.442719E-01  -0.164809E+02
  2025   0.229987E+03   0.703958E+01   0.442265E-01  -0.163880E+02
  2026   0.229885E+03   0.699070E+01   0.441811E-01  -0.162931E+02
  2027   0.229777E+03   0.694221E+01   0.441357E-01  -0.161962E+02
  2028   0.229663E+03   0.689411E+01   0.440903E-01  -0.160974E+02
  2029   0.229543E+03   0.684642E+01   0.440449E-01  -0.159967E+02
  2030   0.229416E+03   0.679916E+01   0.439995E-01  -0.158941E+02
  2031   0.229283E+03   0.675235E+01   0.439542E-01  -0.157898E+02
  2032   0.229144E+03   0.670598E+01   0.439088E-01  -0.156837E+02
  2033   0.228997E+03   0.666008E+01   0.438635E-01  -0.155760E+02
  2034   0.228844E+03   0.661467E+01   0.438181E-01  -0.154667E+02
  2035   0.228684E+03   0.656976E+01   0.437727E-01  -0.153557E+02
  2036   0.228518E+03   0.652534E+01   0.437274E-01  -0.152432E+02
  2037   0.228344E+03   0.648143E+01   0.436820E-01  -0.151291E+02
  2038   0.228163E+03   0.643805E+01   0.436366E-01  -0.150136E+02
  2039   0.227975E+03   0.639519E+01   0.435913E-01  -0.148967E+02
  2040   0.227779E+03   0.635288E+01   0.435459E-01  -0.147785E+02
  2041   0.227576E+03   0.631110E+01   0.435005E-01  -0.146589E+02
  2042   0.227366E+03   0.626988E+01   0.434550E-01  -0.145380E+02
  2043   0.227148E+03   0.622923E+01   0.434096E-01  -0.144159E+02
  2044   0.226923E+03   0.618916E+01   0.433641E-01  -0.142926E+02
  2045   0.226691E+03   0.614967E+01   0.433186E-01  -0.141683E+02
  2046   0.226451E+03   0.611077E+01   0.432731E-01  -0.140427E+02
  2047   0.226203E+03   0.607246E+01   0.432275E-01  -0.139163E+02
  2048   0.225948E+03   0.603477E+01   0.431819E-01  -0.137889E+02
  2049   0.225686E+03   0.599769E+01   0.431363E-01  -0.136606E+02
  2050   0.225417E+03   0.596123E+01   0.430906E-01  -0.135314E+02
  2051   0.225140E+03   0.592538E+01   0.430448E-01  -0.134014E+02
  2052   0.224855E+03   0.589016E+01   0.429990E-01  -0.132706E+02
  2053   0.224562E+03   0.585556E+01   0.429532E-01  -0.131390E+02
  2054   0.224262E+03   0.582159E+01   0.429072E-01  -0.130067E+02
  2055   0.223954E+03   0.578825E+01   0.428612E-01  -0.128737E+02
  2056   0.223639E+03   0.575553E+01   0.428151E-01  -0.127401E+02
  2057   0.223316E+03   0.572346E+01   0.427690E-01  -0.126058E+02
  2058   0.222985E+03   0.569202E+01   0.427227E-01  -0.124709E+02
  2059   0.222647E+03   0.566120E+01   0.426764E-01  -0.123356E+02
  2060   0.222301E+03   0.563104E+01   0.426300E-01  -0.121997E+02
  2061   0.221948E+03   0.560151E+01   0.425834E-01  -0.120634E+02
  2062   0.221587E+03   0.557262E+01   0.425368E-01  -0.119266E+02
  2063   0.221219E+03   0.554437E+01   0.424901E-01  -0.117895E+02
  2064   0.220843E+03   0.551678E+01   0.424433E-01  -0.116520E+02
  2065   0.220461E+03   0.548982E+01   0.423963E-01  -0.115142E+02
  2066   0.220071E+03   0.546350E+01   0.423493E-01  -0.113762E+02
  2067   0.219673E+03   0.543784E+01   0.423021E-01  -0.112379E+02
  2068   0.219270E+03   0.541282E+01   0.422548E-01  -0.110995E+02
  2069   0.218858E+03   0.538844E+01   0.422074E-01  -0.109610E+02
  2070   0.218439E+03   0.536471E+01   0.421599E-01  -0.108223E+02
  2071   0.218014E+03   0.534163E+01   0.421122E-01  -0.106835E+02
  2072   0.217580E+03   0.531920E+01   0.420644E-01  -0.105448E+02
  2073   0.217141E+03   0.529741E+01   0.420165E-01  -0.104061E+02
  2074   0.216694E+03   0.527627E+01   0.419685E-01  -0.102674E+02
  2075   0.216241E+03   0.525578E+01   0.419204E-01  -0.101289E+02
  2076   0.215779E+03   0.523594E+01   0.418721E-01  -0.999041E+01
  2077   0.215312E+03   0.521675E+01   0.418237E-01  -0.985219E+01
  2078   0.214837E+03   0.519821E+01   0.417752E-01  -0.971423E+01
  2079   0.214356E+03   0.518033E+01   0.417266E-01  -0.957653E+01
  2080   0.213869E+03   0.516310E+01   0.416778E-01  -0.943919E+01
  2081   0.213375E+03   0.514653E+01   0.416289E-01  -0.930221E+01
  2082   0.212874E+03   0.513061E+01   0.415799E-01  -0.916570E+01
  2083   0.212368E+03   0.511536E+01   0.415308E-01  -0.902972E+01
  2084   0.211854E+03   0.510077E+01   0.414816E-01  -0.889424E+01
  2085   0.211336E+03   0.508683E+01   0.414323E-01  -0.875941E+01
  2086   0.210810E+03   0.507356E+01   0.413829E-01  -0.862518E+01
  2087   0.210279E+03   0.506095E+01   0.413334E-01  -0.849164E+01
  2088   0.209742E+03   0.504900E+01   0.412837E-01  -0.835882E+01
  2089   0.209199E+03   0.503771E+01   0.412340E-01  -0.822679E+01
  2090   0.208650E+03   0.502708E+01   0.411842E-01  -0.809561E+01
  2091   0.208095E+03   0.501711E+01   0.411343E-01  -0.796526E+01
  2092   0.207533E+03   0.500781E+01   0.410843E-01  -0.783587E+01
  2093   0.206967E+03   0.499916E+01   0.410343E-01  -0.770751E+01
  2094   0.206395E+03   0.499116E+01   0.409841E-01  -0.758009E+01
  2095   0.205817E+03   0.498383E+01   0.409339E-01  -0.745382E+01
  2096   0.205235E+03   0.497714E+01   0.408836E-01  -0.732867E+01
  2097   0.204647E+03   0.497111E+01   0.408332E-01  -0.720468E+01
  2098   0.204053E+03   0.496574E+01   0.407828E-01  -0.708193E+01
  2099   0.203455E+03   0.496099E+01   0.407323E-01  -0.696046E+01
  2100   0.202851E+03   0.495690E+01   0.406817E-01  -0.684029E+01
