 a		phi		phidot		fde		w	1+z	fmatter	frad
    0.194921E-06    0.263271E+00   -0.812942E-22    0.120478E-22   -0.100000E+01    0.513029E+07    0.663475E-03    0.999337E+00
    0.195550E-06    0.263271E+00   -0.821326E-22    0.122042E-22   -0.100000E+01    0.511378E+07    0.665616E-03    0.999334E+00
    0.196182E-06    0.263271E+00   -0.829789E-22    0.123626E-22   -0.100000E+01    0.509731E+07    0.667765E-03    0.999332E+00
    0.196815E-06    0.263271E+00   -0.838331E-22    0.125230E-22   -0.100000E+01    0.508091E+07    0.669920E-03    0.999330E+00
    0.197451E-06    0.263271E+00   -0.846953E-22    0.126856E-22   -0.100000E+01    0.506455E+07    0.672082E-03    0.999328E+00
    0.198089E-06    0.263271E+00   -0.855656E-22    0.128502E-22   -0.100000E+01    0.504825E+07    0.674251E-03    0.999326E+00
    0.198728E-06    0.263271E+00   -0.864440E-22    0.130170E-22   -0.100000E+01    0.503200E+07    0.676427E-03    0.999324E+00
    0.199370E-06    0.263271E+00   -0.873307E-22    0.131859E-22   -0.100000E+01    0.501580E+07    0.678610E-03    0.999321E+00
    0.200014E-06    0.263271E+00   -0.882257E-22    0.133570E-22   -0.100000E+01    0.499965E+07    0.680800E-03    0.999319E+00
    0.200660E-06    0.263271E+00   -0.891291E-22    0.135304E-22   -0.100000E+01    0.498356E+07    0.682997E-03    0.999317E+00
    0.201308E-06    0.263271E+00   -0.900410E-22    0.137060E-22   -0.100000E+01    0.496752E+07    0.685201E-03    0.999315E+00
    0.201958E-06    0.263271E+00   -0.909614E-22    0.138839E-22   -0.100000E+01    0.495152E+07    0.687412E-03    0.999313E+00
    0.202610E-06    0.263271E+00   -0.918905E-22    0.140641E-22   -0.100000E+01    0.493559E+07    0.689631E-03    0.999310E+00
    0.203265E-06    0.263271E+00   -0.928284E-22    0.142466E-22   -0.100000E+01    0.491970E+07    0.691856E-03    0.999308E+00
    0.203921E-06    0.263271E+00   -0.937750E-22    0.144315E-22   -0.100000E+01    0.490386E+07    0.694089E-03    0.999306E+00
    0.204580E-06    0.263271E+00   -0.947306E-22    0.146188E-22   -0.100000E+01    0.488807E+07    0.696329E-03    0.999304E+00
    0.205240E-06    0.263271E+00   -0.956952E-22    0.148085E-22   -0.100000E+01    0.487234E+07    0.698576E-03    0.999301E+00
    0.205903E-06    0.263271E+00   -0.966689E-22    0.150007E-22   -0.100000E+01    0.485666E+07    0.700831E-03    0.999299E+00
    0.206568E-06    0.263271E+00   -0.976517E-22    0.151954E-22   -0.100000E+01    0.484102E+07    0.703093E-03    0.999297E+00
    0.207235E-06    0.263271E+00   -0.986438E-22    0.153926E-22   -0.100000E+01    0.482544E+07    0.705362E-03    0.999295E+00
    0.207904E-06    0.263271E+00   -0.996453E-22    0.155924E-22   -0.100000E+01    0.480990E+07    0.707638E-03    0.999292E+00
    0.208576E-06    0.263271E+00   -0.100656E-21    0.157947E-22   -0.100000E+01    0.479442E+07    0.709922E-03    0.999290E+00
    0.209249E-06    0.263271E+00   -0.101677E-21    0.159997E-22   -0.100000E+01    0.477899E+07    0.712213E-03    0.999288E+00
    0.209925E-06    0.263271E+00   -0.102707E-21    0.162074E-22   -0.100000E+01    0.476360E+07    0.714511E-03    0.999285E+00
    0.210603E-06    0.263271E+00   -0.103747E-21    0.164177E-22   -0.100000E+01    0.474827E+07    0.716817E-03    0.999283E+00
    0.211283E-06    0.263271E+00   -0.104797E-21    0.166308E-22   -0.100000E+01    0.473298E+07    0.719130E-03    0.999281E+00
    0.211966E-06    0.263271E+00   -0.105856E-21    0.168466E-22   -0.100000E+01    0.471775E+07    0.721451E-03    0.999279E+00
    0.212650E-06    0.263271E+00   -0.106926E-21    0.170653E-22   -0.100000E+01    0.470256E+07    0.723779E-03    0.999276E+00
    0.213337E-06    0.263271E+00   -0.108006E-21    0.172867E-22   -0.100000E+01    0.468742E+07    0.726115E-03    0.999274E+00
    0.214026E-06    0.263271E+00   -0.109096E-21    0.175111E-22   -0.100000E+01    0.467233E+07    0.728458E-03    0.999272E+00
    0.214717E-06    0.263271E+00   -0.110196E-21    0.177383E-22   -0.100000E+01    0.465729E+07    0.730809E-03    0.999269E+00
    0.215410E-06    0.263271E+00   -0.111307E-21    0.179686E-22   -0.100000E+01    0.464230E+07    0.733167E-03    0.999267E+00
    0.216106E-06    0.263271E+00   -0.112428E-21    0.182018E-22   -0.100000E+01    0.462736E+07    0.735533E-03    0.999264E+00
    0.216804E-06    0.263271E+00   -0.113560E-21    0.184380E-22   -0.100000E+01    0.461246E+07    0.737907E-03    0.999262E+00
    0.217504E-06    0.263271E+00   -0.114703E-21    0.186773E-22   -0.100000E+01    0.459761E+07    0.740288E-03    0.999260E+00
    0.218207E-06    0.263271E+00   -0.115857E-21    0.189197E-22   -0.100000E+01    0.458281E+07    0.742677E-03    0.999257E+00
    0.218911E-06    0.263271E+00   -0.117021E-21    0.191652E-22   -0.100000E+01    0.456806E+07    0.745074E-03    0.999255E+00
    0.219618E-06    0.263271E+00   -0.118197E-21    0.194139E-22   -0.100000E+01    0.455336E+07    0.747478E-03    0.999253E+00
    0.220327E-06    0.263271E+00   -0.119384E-21    0.196659E-22   -0.100000E+01    0.453870E+07    0.749890E-03    0.999250E+00
    0.221039E-06    0.263271E+00   -0.120582E-21    0.199211E-22   -0.100000E+01    0.452409E+07    0.752310E-03    0.999248E+00
    0.221753E-06    0.263271E+00   -0.121792E-21    0.201797E-22   -0.100000E+01    0.450953E+07    0.754738E-03    0.999245E+00
    0.222469E-06    0.263271E+00   -0.123013E-21    0.204416E-22   -0.100000E+01    0.449501E+07    0.757174E-03    0.999243E+00
    0.223187E-06    0.263271E+00   -0.124245E-21    0.207069E-22   -0.100000E+01    0.448054E+07    0.759617E-03    0.999240E+00
    0.223908E-06    0.263271E+00   -0.125490E-21    0.209756E-22   -0.100000E+01    0.446612E+07    0.762068E-03    0.999238E+00
    0.224631E-06    0.263271E+00   -0.126746E-21    0.212478E-22   -0.100000E+01    0.445174E+07    0.764527E-03    0.999235E+00
    0.225357E-06    0.263271E+00   -0.128014E-21    0.215236E-22   -0.100000E+01    0.443741E+07    0.766995E-03    0.999233E+00
    0.226085E-06    0.263271E+00   -0.129294E-21    0.218029E-22   -0.100000E+01    0.442312E+07    0.769470E-03    0.999231E+00
    0.226815E-06    0.263271E+00   -0.130587E-21    0.220859E-22   -0.100000E+01    0.440889E+07    0.771953E-03    0.999228E+00
    0.227547E-06    0.263271E+00   -0.131892E-21    0.223725E-22   -0.100000E+01    0.439469E+07    0.774444E-03    0.999226E+00
    0.228282E-06    0.263271E+00   -0.133209E-21    0.226628E-22   -0.100000E+01    0.438055E+07    0.776943E-03    0.999223E+00
    0.229019E-06    0.263271E+00   -0.134539E-21    0.229570E-22   -0.100000E+01    0.436645E+07    0.779450E-03    0.999221E+00
    0.229759E-06    0.263271E+00   -0.135882E-21    0.232549E-22   -0.100000E+01    0.435239E+07    0.781965E-03    0.999218E+00
    0.230501E-06    0.263271E+00   -0.137237E-21    0.235567E-22   -0.100000E+01    0.433838E+07    0.784489E-03    0.999216E+00
    0.231245E-06    0.263271E+00   -0.138605E-21    0.238624E-22   -0.100000E+01    0.432441E+07    0.787020E-03    0.999213E+00
    0.231992E-06    0.263271E+00   -0.139987E-21    0.241721E-22   -0.100000E+01    0.431049E+07    0.789560E-03    0.999210E+00
    0.232741E-06    0.263271E+00   -0.141381E-21    0.244858E-22   -0.100000E+01    0.429662E+07    0.792108E-03    0.999208E+00
    0.233493E-06    0.263271E+00   -0.142789E-21    0.248036E-22   -0.100000E+01    0.428279E+07    0.794664E-03    0.999205E+00
    0.234247E-06    0.263271E+00   -0.144211E-21    0.251255E-22   -0.100000E+01    0.426900E+07    0.797228E-03    0.999203E+00
    0.235003E-06    0.263271E+00   -0.145646E-21    0.254516E-22   -0.100000E+01    0.425526E+07    0.799800E-03    0.999200E+00
    0.235762E-06    0.263271E+00   -0.147095E-21    0.257819E-22   -0.100000E+01    0.424156E+07    0.802381E-03    0.999198E+00
    0.236524E-06    0.263271E+00   -0.148557E-21    0.261165E-22   -0.100000E+01    0.422791E+07    0.804971E-03    0.999195E+00
    0.237288E-06    0.263271E+00   -0.150034E-21    0.264554E-22   -0.100000E+01    0.421430E+07    0.807568E-03    0.999192E+00
    0.238054E-06    0.263271E+00   -0.151525E-21    0.267987E-22   -0.100000E+01    0.420073E+07    0.810174E-03    0.999190E+00
    0.238823E-06    0.263271E+00   -0.153030E-21    0.271465E-22   -0.100000E+01    0.418721E+07    0.812788E-03    0.999187E+00
    0.239594E-06    0.263271E+00   -0.154549E-21    0.274988E-22   -0.100000E+01    0.417373E+07    0.815411E-03    0.999185E+00
    0.240368E-06    0.263271E+00   -0.156083E-21    0.278557E-22   -0.100000E+01    0.416029E+07    0.818042E-03    0.999182E+00
    0.241144E-06    0.263271E+00   -0.157632E-21    0.282172E-22   -0.100000E+01    0.414690E+07    0.820682E-03    0.999179E+00
    0.241923E-06    0.263271E+00   -0.159195E-21    0.285834E-22   -0.100000E+01    0.413355E+07    0.823330E-03    0.999177E+00
    0.242704E-06    0.263271E+00   -0.160774E-21    0.289544E-22   -0.100000E+01    0.412024E+07    0.825987E-03    0.999174E+00
    0.243488E-06    0.263271E+00   -0.162368E-21    0.293301E-22   -0.100000E+01    0.410698E+07    0.828652E-03    0.999171E+00
    0.244274E-06    0.263271E+00   -0.163977E-21    0.297108E-22   -0.100000E+01    0.409376E+07    0.831326E-03    0.999169E+00
    0.245063E-06    0.263271E+00   -0.165601E-21    0.300964E-22   -0.100000E+01    0.408058E+07    0.834008E-03    0.999166E+00
    0.245854E-06    0.263271E+00   -0.167241E-21    0.304870E-22   -0.100000E+01    0.406745E+07    0.836700E-03    0.999163E+00
    0.246648E-06    0.263271E+00   -0.168897E-21    0.308826E-22   -0.100000E+01    0.405435E+07    0.839399E-03    0.999161E+00
    0.247445E-06    0.263271E+00   -0.170568E-21    0.312834E-22   -0.100000E+01    0.404130E+07    0.842108E-03    0.999158E+00
    0.248244E-06    0.263271E+00   -0.172256E-21    0.316894E-22   -0.100000E+01    0.402829E+07    0.844825E-03    0.999155E+00
    0.249046E-06    0.263271E+00   -0.173960E-21    0.321007E-22   -0.100000E+01    0.401533E+07    0.847551E-03    0.999152E+00
    0.249850E-06    0.263271E+00   -0.175680E-21    0.325173E-22   -0.100000E+01    0.400240E+07    0.850286E-03    0.999150E+00
    0.250657E-06    0.263271E+00   -0.177417E-21    0.329393E-22   -0.100000E+01    0.398952E+07    0.853030E-03    0.999147E+00
    0.251466E-06    0.263271E+00   -0.179171E-21    0.333667E-22   -0.100000E+01    0.397667E+07    0.855782E-03    0.999144E+00
    0.252279E-06    0.263271E+00   -0.180941E-21    0.337998E-22   -0.100000E+01    0.396387E+07    0.858543E-03    0.999141E+00
    0.253093E-06    0.263271E+00   -0.182728E-21    0.342384E-22   -0.100000E+01    0.395111E+07    0.861314E-03    0.999139E+00
    0.253911E-06    0.263271E+00   -0.184533E-21    0.346827E-22   -0.100000E+01    0.393839E+07    0.864093E-03    0.999136E+00
    0.254731E-06    0.263271E+00   -0.186355E-21    0.351328E-22   -0.100000E+01    0.392572E+07    0.866881E-03    0.999133E+00
    0.255553E-06    0.263271E+00   -0.188194E-21    0.355888E-22   -0.100000E+01    0.391308E+07    0.869678E-03    0.999130E+00
    0.256379E-06    0.263271E+00   -0.190051E-21    0.360507E-22   -0.100000E+01    0.390048E+07    0.872484E-03    0.999128E+00
    0.257207E-06    0.263271E+00   -0.191926E-21    0.365185E-22   -0.100000E+01    0.388793E+07    0.875300E-03    0.999125E+00
    0.258037E-06    0.263271E+00   -0.193819E-21    0.369924E-22   -0.100000E+01    0.387541E+07    0.878124E-03    0.999122E+00
    0.258871E-06    0.263271E+00   -0.195731E-21    0.374725E-22   -0.100000E+01    0.386293E+07    0.880957E-03    0.999119E+00
    0.259707E-06    0.263271E+00   -0.197660E-21    0.379588E-22   -0.100000E+01    0.385050E+07    0.883800E-03    0.999116E+00
    0.260545E-06    0.263271E+00   -0.199608E-21    0.384514E-22   -0.100000E+01    0.383810E+07    0.886651E-03    0.999113E+00
    0.261387E-06    0.263271E+00   -0.201575E-21    0.389504E-22   -0.100000E+01    0.382575E+07    0.889512E-03    0.999110E+00
    0.262231E-06    0.263271E+00   -0.203561E-21    0.394559E-22   -0.100000E+01    0.381343E+07    0.892382E-03    0.999108E+00
    0.263078E-06    0.263271E+00   -0.205566E-21    0.399680E-22   -0.100000E+01    0.380116E+07    0.895262E-03    0.999105E+00
    0.263927E-06    0.263271E+00   -0.207591E-21    0.404867E-22   -0.100000E+01    0.378892E+07    0.898150E-03    0.999102E+00
    0.264780E-06    0.263271E+00   -0.209635E-21    0.410121E-22   -0.100000E+01    0.377673E+07    0.901048E-03    0.999099E+00
    0.265635E-06    0.263271E+00   -0.211698E-21    0.415443E-22   -0.100000E+01    0.376457E+07    0.903955E-03    0.999096E+00
    0.266493E-06    0.263271E+00   -0.213782E-21    0.420835E-22   -0.100000E+01    0.375245E+07    0.906872E-03    0.999093E+00
    0.267353E-06    0.263271E+00   -0.215885E-21    0.426296E-22   -0.100000E+01    0.374037E+07    0.909798E-03    0.999090E+00
    0.268217E-06    0.263271E+00   -0.218009E-21    0.431829E-22   -0.100000E+01    0.372833E+07    0.912734E-03    0.999087E+00
    0.269083E-06    0.263271E+00   -0.220153E-21    0.437433E-22   -0.100000E+01    0.371633E+07    0.915679E-03    0.999084E+00
    0.269952E-06    0.263271E+00   -0.222318E-21    0.443109E-22   -0.100000E+01    0.370436E+07    0.918633E-03    0.999081E+00
    0.270824E-06    0.263271E+00   -0.224504E-21    0.448860E-22   -0.100000E+01    0.369244E+07    0.921597E-03    0.999078E+00
    0.271698E-06    0.263271E+00   -0.226711E-21    0.454685E-22   -0.100000E+01    0.368055E+07    0.924571E-03    0.999075E+00
    0.272576E-06    0.263271E+00   -0.228939E-21    0.460586E-22   -0.100000E+01    0.366871E+07    0.927554E-03    0.999072E+00
    0.273456E-06    0.263271E+00   -0.231189E-21    0.466563E-22   -0.100000E+01    0.365690E+07    0.930546E-03    0.999069E+00
    0.274339E-06    0.263271E+00   -0.233460E-21    0.472618E-22   -0.100000E+01    0.364512E+07    0.933549E-03    0.999066E+00
    0.275225E-06    0.263271E+00   -0.235753E-21    0.478751E-22   -0.100000E+01    0.363339E+07    0.936561E-03    0.999063E+00
    0.276114E-06    0.263271E+00   -0.238069E-21    0.484964E-22   -0.100000E+01    0.362169E+07    0.939582E-03    0.999060E+00
    0.277006E-06    0.263271E+00   -0.240407E-21    0.491258E-22   -0.100000E+01    0.361004E+07    0.942614E-03    0.999057E+00
    0.277900E-06    0.263271E+00   -0.242767E-21    0.497633E-22   -0.100000E+01    0.359841E+07    0.945655E-03    0.999054E+00
    0.278798E-06    0.263271E+00   -0.245150E-21    0.504091E-22   -0.100000E+01    0.358683E+07    0.948706E-03    0.999051E+00
    0.279698E-06    0.263271E+00   -0.247556E-21    0.510633E-22   -0.100000E+01    0.357528E+07    0.951767E-03    0.999048E+00
    0.280601E-06    0.263271E+00   -0.249985E-21    0.517260E-22   -0.100000E+01    0.356378E+07    0.954838E-03    0.999045E+00
    0.281507E-06    0.263271E+00   -0.252438E-21    0.523973E-22   -0.100000E+01    0.355230E+07    0.957919E-03    0.999042E+00
    0.282417E-06    0.263271E+00   -0.254915E-21    0.530772E-22   -0.100000E+01    0.354087E+07    0.961009E-03    0.999039E+00
    0.283329E-06    0.263271E+00   -0.257415E-21    0.537660E-22   -0.100000E+01    0.352947E+07    0.964110E-03    0.999036E+00
    0.284244E-06    0.263271E+00   -0.259940E-21    0.544638E-22   -0.100000E+01    0.351811E+07    0.967220E-03    0.999033E+00
    0.285162E-06    0.263271E+00   -0.262489E-21    0.551706E-22   -0.100000E+01    0.350678E+07    0.970341E-03    0.999030E+00
    0.286083E-06    0.263271E+00   -0.265062E-21    0.558866E-22   -0.100000E+01    0.349550E+07    0.973472E-03    0.999027E+00
    0.287006E-06    0.263271E+00   -0.267661E-21    0.566118E-22   -0.100000E+01    0.348424E+07    0.976612E-03    0.999023E+00
    0.287933E-06    0.263271E+00   -0.270284E-21    0.573465E-22   -0.100000E+01    0.347303E+07    0.979763E-03    0.999020E+00
    0.288863E-06    0.263271E+00   -0.272933E-21    0.580907E-22   -0.100000E+01    0.346185E+07    0.982924E-03    0.999017E+00
    0.289796E-06    0.263271E+00   -0.275608E-21    0.588446E-22   -0.100000E+01    0.345070E+07    0.986095E-03    0.999014E+00
    0.290732E-06    0.263271E+00   -0.278308E-21    0.596082E-22   -0.100000E+01    0.343959E+07    0.989277E-03    0.999011E+00
    0.291671E-06    0.263271E+00   -0.281034E-21    0.603818E-22   -0.100000E+01    0.342852E+07    0.992468E-03    0.999008E+00
    0.292613E-06    0.263271E+00   -0.283787E-21    0.611654E-22   -0.100000E+01    0.341749E+07    0.995670E-03    0.999004E+00
    0.293558E-06    0.263271E+00   -0.286567E-21    0.619591E-22   -0.100000E+01    0.340648E+07    0.998883E-03    0.999001E+00
    0.294506E-06    0.263271E+00   -0.289373E-21    0.627632E-22   -0.100000E+01    0.339552E+07    0.100211E-02    0.998998E+00
    0.295457E-06    0.263271E+00   -0.292206E-21    0.635777E-22   -0.100000E+01    0.338459E+07    0.100534E-02    0.998995E+00
    0.296411E-06    0.263271E+00   -0.295067E-21    0.644027E-22   -0.100000E+01    0.337369E+07    0.100858E-02    0.998991E+00
    0.297368E-06    0.263271E+00   -0.297956E-21    0.652385E-22   -0.100000E+01    0.336283E+07    0.101184E-02    0.998988E+00
    0.298329E-06    0.263271E+00   -0.300872E-21    0.660851E-22   -0.100000E+01    0.335201E+07    0.101510E-02    0.998985E+00
    0.299292E-06    0.263271E+00   -0.303817E-21    0.669427E-22   -0.100000E+01    0.334122E+07    0.101837E-02    0.998982E+00
    0.300259E-06    0.263271E+00   -0.306790E-21    0.678115E-22   -0.100000E+01    0.333046E+07    0.102166E-02    0.998978E+00
    0.301228E-06    0.263271E+00   -0.309792E-21    0.686915E-22   -0.100000E+01    0.331974E+07    0.102496E-02    0.998975E+00
    0.302201E-06    0.263271E+00   -0.312823E-21    0.695829E-22   -0.100000E+01    0.330905E+07    0.102826E-02    0.998972E+00
    0.303177E-06    0.263271E+00   -0.315883E-21    0.704859E-22   -0.100000E+01    0.329840E+07    0.103158E-02    0.998968E+00
    0.304156E-06    0.263271E+00   -0.318973E-21    0.714006E-22   -0.100000E+01    0.328778E+07    0.103491E-02    0.998965E+00
    0.305138E-06    0.263271E+00   -0.322092E-21    0.723272E-22   -0.100000E+01    0.327720E+07    0.103825E-02    0.998962E+00
    0.306124E-06    0.263271E+00   -0.325242E-21    0.732658E-22   -0.100000E+01    0.326665E+07    0.104160E-02    0.998958E+00
    0.307112E-06    0.263271E+00   -0.328423E-21    0.742166E-22   -0.100000E+01    0.325614E+07    0.104496E-02    0.998955E+00
    0.308104E-06    0.263271E+00   -0.331634E-21    0.751797E-22   -0.100000E+01    0.324565E+07    0.104833E-02    0.998952E+00
