#    L    TT             EE             BB             TE          
  1931   0.233227E+03   0.110719E+02   0.482698E-01  -0.144867E+02
  1932   0.233014E+03   0.110504E+02   0.482130E-01  -0.146161E+02
  1933   0.232811E+03   0.110279E+02   0.481564E-01  -0.147440E+02
  1934   0.232617E+03   0.110045E+02   0.481000E-01  -0.148703E+02
  1935   0.232433E+03   0.109801E+02   0.480438E-01  -0.149948E+02
  1936   0.232258E+03   0.109548E+02   0.479878E-01  -0.151177E+02
  1937   0.232091E+03   0.109287E+02   0.479321E-01  -0.152386E+02
  1938   0.231934E+03   0.109017E+02   0.478765E-01  -0.153577E+02
  1939   0.231784E+03   0.108739E+02   0.478212E-01  -0.154749E+02
  1940   0.231643E+03   0.108451E+02   0.477660E-01  -0.155902E+02
  1941   0.231509E+03   0.108156E+02   0.477111E-01  -0.157034E+02
  1942   0.231384E+03   0.107852E+02   0.476563E-01  -0.158145E+02
  1943   0.231267E+03   0.107539E+02   0.476018E-01  -0.159236E+02
  1944   0.231157E+03   0.107219E+02   0.475474E-01  -0.160304E+02
  1945   0.231054E+03   0.106891E+02   0.474931E-01  -0.161351E+02
  1946   0.230958E+03   0.106554E+02   0.474391E-01  -0.162374E+02
  1947   0.230869E+03   0.106210E+02   0.473852E-01  -0.163375E+02
  1948   0.230787E+03   0.105858E+02   0.473315E-01  -0.164352E+02
  1949   0.230711E+03   0.105499E+02   0.472780E-01  -0.165305E+02
  1950   0.230640E+03   0.105132E+02   0.472246E-01  -0.166234E+02
  1951   0.230577E+03   0.104758E+02   0.471714E-01  -0.167137E+02
  1952   0.230518E+03   0.104376E+02   0.471184E-01  -0.168016E+02
  1953   0.230465E+03   0.103989E+02   0.470656E-01  -0.168869E+02
  1954   0.230418E+03   0.103594E+02   0.470129E-01  -0.169698E+02
  1955   0.230376E+03   0.103193E+02   0.469603E-01  -0.170500E+02
  1956   0.230339E+03   0.102785E+02   0.469080E-01  -0.171277E+02
  1957   0.230306E+03   0.102371E+02   0.468558E-01  -0.172028E+02
  1958   0.230279E+03   0.101952E+02   0.468037E-01  -0.172752E+02
  1959   0.230256E+03   0.101526E+02   0.467519E-01  -0.173451E+02
  1960   0.230238E+03   0.101095E+02   0.467002E-01  -0.174123E+02
  1961   0.230224E+03   0.100658E+02   0.466487E-01  -0.174769E+02
  1962   0.230213E+03   0.100216E+02   0.465973E-01  -0.175388E+02
  1963   0.230207E+03   0.997677E+01   0.465462E-01  -0.175981E+02
  1964   0.230204E+03   0.993147E+01   0.464952E-01  -0.176546E+02
  1965   0.230203E+03   0.988564E+01   0.464444E-01  -0.177084E+02
  1966   0.230207E+03   0.983936E+01   0.463938E-01  -0.177595E+02
  1967   0.230214E+03   0.979255E+01   0.463434E-01  -0.178078E+02
  1968   0.230223E+03   0.974536E+01   0.462932E-01  -0.178535E+02
  1969   0.230236E+03   0.969763E+01   0.462431E-01  -0.178964E+02
  1970   0.230250E+03   0.964957E+01   0.461933E-01  -0.179365E+02
  1971   0.230267E+03   0.960112E+01   0.461436E-01  -0.179739E+02
  1972   0.230286E+03   0.955226E+01   0.460942E-01  -0.180086E+02
  1973   0.230307E+03   0.950298E+01   0.460449E-01  -0.180404E+02
  1974   0.230329E+03   0.945336E+01   0.459958E-01  -0.180694E+02
  1975   0.230354E+03   0.940339E+01   0.459470E-01  -0.180957E+02
  1976   0.230380E+03   0.935313E+01   0.458983E-01  -0.181192E+02
  1977   0.230406E+03   0.930251E+01   0.458498E-01  -0.181398E+02
  1978   0.230433E+03   0.925151E+01   0.458015E-01  -0.181576E+02
  1979   0.230461E+03   0.920034E+01   0.457534E-01  -0.181725E+02
  1980   0.230490E+03   0.914879E+01   0.457055E-01  -0.181847E+02
  1981   0.230519E+03   0.909706E+01   0.456578E-01  -0.181940E+02
  1982   0.230548E+03   0.904507E+01   0.456103E-01  -0.182005E+02
  1983   0.230577E+03   0.899281E+01   0.455629E-01  -0.182042E+02
  1984   0.230606E+03   0.894043E+01   0.455158E-01  -0.182050E+02
  1985   0.230635E+03   0.888782E+01   0.454688E-01  -0.182031E+02
  1986   0.230662E+03   0.883500E+01   0.454219E-01  -0.181983E+02
  1987   0.230690E+03   0.878209E+01   0.453753E-01  -0.181907E+02
  1988   0.230716E+03   0.872902E+01   0.453287E-01  -0.181803E+02
  1989   0.230741E+03   0.867584E+01   0.452824E-01  -0.181671E+02
  1990   0.230766E+03   0.862248E+01   0.452362E-01  -0.181511E+02
  1991   0.230788E+03   0.856908E+01   0.451901E-01  -0.181322E+02
  1992   0.230809E+03   0.851554E+01   0.451441E-01  -0.181105E+02
  1993   0.230827E+03   0.846195E+01   0.450983E-01  -0.180861E+02
  1994   0.230845E+03   0.840835E+01   0.450526E-01  -0.180587E+02
  1995   0.230858E+03   0.835467E+01   0.450069E-01  -0.180287E+02
  1996   0.230871E+03   0.830090E+01   0.449614E-01  -0.179958E+02
  1997   0.230880E+03   0.824719E+01   0.449160E-01  -0.179601E+02
  1998   0.230885E+03   0.819351E+01   0.448706E-01  -0.179217E+02
  1999   0.230889E+03   0.813980E+01   0.448254E-01  -0.178805E+02
  2000   0.230888E+03   0.808612E+01   0.447802E-01  -0.178366E+02
  2001   0.230884E+03   0.803253E+01   0.447350E-01  -0.177900E+02
  2002   0.230877E+03   0.797902E+01   0.446899E-01  -0.177407E+02
  2003   0.230865E+03   0.792559E+01   0.446448E-01  -0.176887E+02
  2004   0.230850E+03   0.787221E+01   0.445998E-01  -0.176340E+02
  2005   0.230831E+03   0.781903E+01   0.445548E-01  -0.175767E+02
  2006   0.230808E+03   0.776590E+01   0.445098E-01  -0.175167E+02
  2007   0.230780E+03   0.771293E+01   0.444648E-01  -0.174542E+02
  2008   0.230748E+03   0.766014E+01   0.444199E-01  -0.173891E+02
  2009   0.230711E+03   0.760750E+01   0.443749E-01  -0.173214E+02
  2010   0.230670E+03   0.755509E+01   0.443299E-01  -0.172512E+02
  2011   0.230623E+03   0.750282E+01   0.442849E-01  -0.171784E+02
  2012   0.230572E+03   0.745075E+01   0.442399E-01  -0.171031E+02
  2013   0.230515E+03   0.739887E+01   0.441949E-01  -0.170254E+02
  2014   0.230453E+03   0.734727E+01   0.441499E-01  -0.169452E+02
  2015   0.230386E+03   0.729592E+01   0.441048E-01  -0.168627E+02
  2016   0.230313E+03   0.724489E+01   0.440597E-01  -0.167779E+02
  2017   0.230235E+03   0.719410E+01   0.440145E-01  -0.166908E+02
  2018   0.230151E+03   0.714362E+01   0.439694E-01  -0.166014E+02
  2019   0.230062E+03   0.709353E+01   0.439242E-01  -0.165099E+02
  2020   0.229966E+03   0.704372E+01   0.438789E-01  -0.164164E+02
  2021   0.229865E+03   0.699436E+01   0.438336E-01  -0.163207E+02
  2022   0.229758E+03   0.694531E+01   0.437883E-01  -0.162229E+02
  2023   0.229644E+03   0.689669E+01   0.437429E-01  -0.161233E+02
  2024   0.229525E+03   0.684849E+01   0.436975E-01  -0.160217E+02
  2025   0.229399E+03   0.680071E+01   0.436521E-01  -0.159181E+02
  2026   0.229266E+03   0.675337E+01   0.436066E-01  -0.158128E+02
  2027   0.229127E+03   0.670649E+01   0.435611E-01  -0.157056E+02
  2028   0.228982E+03   0.666008E+01   0.435156E-01  -0.155967E+02
  2029   0.228829E+03   0.661414E+01   0.434701E-01  -0.154861E+02
  2030   0.228670E+03   0.656871E+01   0.434245E-01  -0.153739E+02
  2031   0.228504E+03   0.652380E+01   0.433789E-01  -0.152601E+02
  2032   0.228331E+03   0.647940E+01   0.433332E-01  -0.151448E+02
  2033   0.228150E+03   0.643555E+01   0.432876E-01  -0.150281E+02
  2034   0.227963E+03   0.639226E+01   0.432419E-01  -0.149099E+02
  2035   0.227769E+03   0.634954E+01   0.431962E-01  -0.147904E+02
  2036   0.227568E+03   0.630738E+01   0.431505E-01  -0.146696E+02
  2037   0.227358E+03   0.626580E+01   0.431048E-01  -0.145475E+02
  2038   0.227142E+03   0.622482E+01   0.430591E-01  -0.144243E+02
  2039   0.226919E+03   0.618444E+01   0.430133E-01  -0.142999E+02
  2040   0.226687E+03   0.614466E+01   0.429676E-01  -0.141744E+02
  2041   0.226448E+03   0.610550E+01   0.429218E-01  -0.140478E+02
  2042   0.226201E+03   0.606695E+01   0.428761E-01  -0.139202E+02
  2043   0.225947E+03   0.602904E+01   0.428303E-01  -0.137917E+02
  2044   0.225685E+03   0.599176E+01   0.427845E-01  -0.136623E+02
  2045   0.225416E+03   0.595512E+01   0.427387E-01  -0.135321E+02
  2046   0.225139E+03   0.591914E+01   0.426929E-01  -0.134011E+02
  2047   0.224854E+03   0.588380E+01   0.426471E-01  -0.132694E+02
  2048   0.224562E+03   0.584912E+01   0.426013E-01  -0.131370E+02
  2049   0.224263E+03   0.581511E+01   0.425555E-01  -0.130041E+02
  2050   0.223956E+03   0.578177E+01   0.425096E-01  -0.128705E+02
  2051   0.223641E+03   0.574908E+01   0.424637E-01  -0.127364E+02
  2052   0.223318E+03   0.571705E+01   0.424178E-01  -0.126018E+02
  2053   0.222988E+03   0.568569E+01   0.423719E-01  -0.124666E+02
  2054   0.222650E+03   0.565498E+01   0.423259E-01  -0.123311E+02
  2055   0.222304E+03   0.562493E+01   0.422799E-01  -0.121951E+02
  2056   0.221951E+03   0.559553E+01   0.422338E-01  -0.120587E+02
  2057   0.221590E+03   0.556679E+01   0.421877E-01  -0.119220E+02
  2058   0.221222E+03   0.553870E+01   0.421415E-01  -0.117849E+02
  2059   0.220845E+03   0.551126E+01   0.420953E-01  -0.116475E+02
  2060   0.220462E+03   0.548447E+01   0.420490E-01  -0.115098E+02
  2061   0.220071E+03   0.545832E+01   0.420027E-01  -0.113719E+02
  2062   0.219673E+03   0.543281E+01   0.419562E-01  -0.112338E+02
  2063   0.219267E+03   0.540795E+01   0.419097E-01  -0.110955E+02
  2064   0.218854E+03   0.538373E+01   0.418630E-01  -0.109571E+02
  2065   0.218434E+03   0.536014E+01   0.418163E-01  -0.108185E+02
  2066   0.218006E+03   0.533718E+01   0.417695E-01  -0.106798E+02
  2067   0.217571E+03   0.531486E+01   0.417225E-01  -0.105411E+02
  2068   0.217130E+03   0.529317E+01   0.416755E-01  -0.104024E+02
  2069   0.216681E+03   0.527210E+01   0.416283E-01  -0.102637E+02
  2070   0.216225E+03   0.525167E+01   0.415810E-01  -0.101250E+02
  2071   0.215763E+03   0.523186E+01   0.415335E-01  -0.998645E+01
  2072   0.215293E+03   0.521267E+01   0.414860E-01  -0.984802E+01
  2073   0.214816E+03   0.519410E+01   0.414383E-01  -0.970976E+01
  2074   0.214333E+03   0.517615E+01   0.413904E-01  -0.957165E+01
  2075   0.213843E+03   0.515884E+01   0.413424E-01  -0.943381E+01
  2076   0.213346E+03   0.514214E+01   0.412942E-01  -0.929620E+01
  2077   0.212842E+03   0.512606E+01   0.412459E-01  -0.915894E+01
  2078   0.212332E+03   0.511061E+01   0.411975E-01  -0.902209E+01
  2079   0.211815E+03   0.509579E+01   0.411489E-01  -0.888562E+01
  2080   0.211292E+03   0.508159E+01   0.411001E-01  -0.874965E+01
  2081   0.210763E+03   0.506803E+01   0.410512E-01  -0.861416E+01
  2082   0.210228E+03   0.505510E+01   0.410021E-01  -0.847928E+01
  2083   0.209687E+03   0.504280E+01   0.409529E-01  -0.834507E+01
  2084   0.209139E+03   0.503115E+01   0.409035E-01  -0.821151E+01
  2085   0.208586E+03   0.502013E+01   0.408540E-01  -0.807874E+01
  2086   0.208027E+03   0.500975E+01   0.408044E-01  -0.794673E+01
  2087   0.207462E+03   0.500002E+01   0.407546E-01  -0.781556E+01
  2088   0.206892E+03   0.499093E+01   0.407046E-01  -0.768528E+01
  2089   0.206317E+03   0.498249E+01   0.406545E-01  -0.755596E+01
  2090   0.205735E+03   0.497470E+01   0.406043E-01  -0.742767E+01
  2091   0.205148E+03   0.496756E+01   0.405540E-01  -0.730039E+01
  2092   0.204555E+03   0.496107E+01   0.405035E-01  -0.717427E+01
  2093   0.203958E+03   0.495523E+01   0.404530E-01  -0.704938E+01
  2094   0.203355E+03   0.495004E+01   0.404023E-01  -0.692563E+01
  2095   0.202747E+03   0.494551E+01   0.403515E-01  -0.680325E+01
  2096   0.202135E+03   0.494163E+01   0.403007E-01  -0.668222E+01
  2097   0.201518E+03   0.493839E+01   0.402497E-01  -0.656258E+01
  2098   0.200896E+03   0.493582E+01   0.401986E-01  -0.644442E+01
  2099   0.200269E+03   0.493388E+01   0.401475E-01  -0.632778E+01
  2100   0.199638E+03   0.493259E+01   0.400963E-01  -0.621271E+01
