#    L    TT             EE             TE             PP             TP          
  1414   0.844643E+03   0.131426E+02  -0.493483E+02   0.136654E+06   0.236125E+02
  1415   0.844891E+03   0.129934E+02  -0.486704E+02   0.136439E+06   0.244035E+02
  1416   0.845089E+03   0.128473E+02  -0.479850E+02   0.136225E+06   0.252134E+02
  1417   0.845232E+03   0.127041E+02  -0.472921E+02   0.136011E+06   0.260413E+02
  1418   0.845326E+03   0.125641E+02  -0.465923E+02   0.135798E+06   0.268863E+02
  1419   0.845364E+03   0.124271E+02  -0.458857E+02   0.135584E+06   0.277474E+02
  1420   0.845346E+03   0.122933E+02  -0.451726E+02   0.135372E+06   0.286238E+02
  1421   0.845272E+03   0.121627E+02  -0.444533E+02   0.135159E+06   0.295145E+02
  1422   0.845144E+03   0.120353E+02  -0.437280E+02   0.134947E+06   0.304186E+02
  1423   0.844967E+03   0.119110E+02  -0.429970E+02   0.134736E+06   0.313352E+02
  1424   0.844728E+03   0.117901E+02  -0.422606E+02   0.134524E+06   0.322634E+02
  1425   0.844435E+03   0.116725E+02  -0.415192E+02   0.134313E+06   0.332022E+02
  1426   0.844086E+03   0.115583E+02  -0.407729E+02   0.134103E+06   0.341507E+02
  1427   0.843676E+03   0.114473E+02  -0.400221E+02   0.133893E+06   0.351080E+02
  1428   0.843212E+03   0.113398E+02  -0.392669E+02   0.133683E+06   0.360733E+02
  1429   0.842694E+03   0.112357E+02  -0.385079E+02   0.133474E+06   0.370455E+02
  1430   0.842121E+03   0.111350E+02  -0.377452E+02   0.133265E+06   0.380237E+02
  1431   0.841488E+03   0.110378E+02  -0.369792E+02   0.133056E+06   0.390071E+02
  1432   0.840801E+03   0.109441E+02  -0.362102E+02   0.132848E+06   0.399947E+02
  1433   0.840054E+03   0.108539E+02  -0.354383E+02   0.132640E+06   0.409855E+02
  1434   0.839253E+03   0.107672E+02  -0.346640E+02   0.132432E+06   0.419788E+02
  1435   0.838392E+03   0.106841E+02  -0.338876E+02   0.132225E+06   0.429735E+02
  1436   0.837479E+03   0.106046E+02  -0.331094E+02   0.132019E+06   0.439687E+02
  1437   0.836505E+03   0.105285E+02  -0.323296E+02   0.131812E+06   0.449636E+02
  1438   0.835472E+03   0.104562E+02  -0.315486E+02   0.131606E+06   0.459572E+02
  1439   0.834386E+03   0.103874E+02  -0.307667E+02   0.131401E+06   0.469485E+02
  1440   0.833249E+03   0.103222E+02  -0.299842E+02   0.131195E+06   0.479367E+02
  1441   0.832052E+03   0.102607E+02  -0.292013E+02   0.130990E+06   0.489208E+02
  1442   0.830796E+03   0.102028E+02  -0.284184E+02   0.130786E+06   0.499000E+02
  1443   0.829481E+03   0.101484E+02  -0.276358E+02   0.130582E+06   0.508732E+02
  1444   0.828116E+03   0.100978E+02  -0.268538E+02   0.130378E+06   0.518397E+02
  1445   0.826691E+03   0.100507E+02  -0.260726E+02   0.130174E+06   0.527984E+02
  1446   0.825209E+03   0.100074E+02  -0.252925E+02   0.129971E+06   0.537484E+02
  1447   0.823676E+03   0.996762E+01  -0.245140E+02   0.129769E+06   0.546889E+02
  1448   0.822084E+03   0.993150E+01  -0.237372E+02   0.129566E+06   0.556189E+02
  1449   0.820436E+03   0.989907E+01  -0.229627E+02   0.129364E+06   0.565374E+02
  1450   0.818737E+03   0.987023E+01  -0.221904E+02   0.129162E+06   0.574437E+02
  1451   0.816988E+03   0.984505E+01  -0.214210E+02   0.128961E+06   0.583366E+02
  1452   0.815182E+03   0.982345E+01  -0.206546E+02   0.128760E+06   0.592152E+02
  1453   0.813319E+03   0.980549E+01  -0.198915E+02   0.128560E+06   0.600783E+02
  1454   0.811406E+03   0.979116E+01  -0.191319E+02   0.128359E+06   0.609248E+02
  1455   0.809444E+03   0.978038E+01  -0.183761E+02   0.128159E+06   0.617536E+02
  1456   0.807433E+03   0.977320E+01  -0.176243E+02   0.127960E+06   0.625636E+02
  1457   0.805372E+03   0.976962E+01  -0.168767E+02   0.127761E+06   0.633537E+02
  1458   0.803256E+03   0.976948E+01  -0.161337E+02   0.127562E+06   0.641227E+02
  1459   0.801090E+03   0.977292E+01  -0.153953E+02   0.127363E+06   0.648695E+02
  1460   0.798875E+03   0.977992E+01  -0.146620E+02   0.127165E+06   0.655931E+02
  1461   0.796612E+03   0.979033E+01  -0.139338E+02   0.126967E+06   0.662922E+02
  1462   0.794301E+03   0.980421E+01  -0.132111E+02   0.126770E+06   0.669659E+02
  1463   0.791941E+03   0.982156E+01  -0.124941E+02   0.126573E+06   0.676129E+02
  1464   0.789532E+03   0.984227E+01  -0.117829E+02   0.126376E+06   0.682322E+02
  1465   0.787076E+03   0.986643E+01  -0.110779E+02   0.126180E+06   0.688227E+02
  1466   0.784579E+03   0.989394E+01  -0.103793E+02   0.125984E+06   0.693832E+02
  1467   0.782034E+03   0.992472E+01  -0.968722E+01   0.125788E+06   0.699126E+02
  1468   0.779449E+03   0.995891E+01  -0.900203E+01   0.125593E+06   0.704099E+02
  1469   0.776817E+03   0.999627E+01  -0.832391E+01   0.125397E+06   0.708738E+02
  1470   0.774137E+03   0.100369E+02  -0.765298E+01   0.125203E+06   0.713033E+02
  1471   0.771424E+03   0.100808E+02  -0.698957E+01   0.125008E+06   0.716973E+02
  1472   0.768664E+03   0.101278E+02  -0.633381E+01   0.124814E+06   0.720547E+02
  1473   0.765857E+03   0.101779E+02  -0.568596E+01   0.124621E+06   0.723742E+02
  1474   0.763018E+03   0.102312E+02  -0.504622E+01   0.124427E+06   0.726550E+02
  1475   0.760132E+03   0.102875E+02  -0.441486E+01   0.124234E+06   0.728957E+02
  1476   0.757214E+03   0.103468E+02  -0.379192E+01   0.124042E+06   0.730953E+02
  1477   0.754257E+03   0.104091E+02  -0.317774E+01   0.123849E+06   0.732527E+02
  1478   0.751262E+03   0.104743E+02  -0.257244E+01   0.123657E+06   0.733668E+02
  1479   0.748234E+03   0.105424E+02  -0.197621E+01   0.123466E+06   0.734364E+02
  1480   0.745168E+03   0.106133E+02  -0.138926E+01   0.123274E+06   0.734605E+02
  1481   0.742071E+03   0.106871E+02  -0.811780E+00   0.123083E+06   0.734379E+02
  1482   0.738935E+03   0.107636E+02  -0.243942E+00   0.122893E+06   0.733675E+02
  1483   0.735768E+03   0.108428E+02   0.314107E+00   0.122703E+06   0.732482E+02
  1484   0.732578E+03   0.109247E+02   0.862185E+00   0.122513E+06   0.730790E+02
  1485   0.729349E+03   0.110091E+02   0.140013E+01   0.122323E+06   0.728585E+02
  1486   0.726098E+03   0.110961E+02   0.192779E+01   0.122134E+06   0.725859E+02
  1487   0.722808E+03   0.111856E+02   0.244499E+01   0.121945E+06   0.722599E+02
  1488   0.719496E+03   0.112775E+02   0.295157E+01   0.121756E+06   0.718794E+02
  1489   0.716161E+03   0.113718E+02   0.344739E+01   0.121567E+06   0.714433E+02
  1490   0.712792E+03   0.114685E+02   0.393231E+01   0.121379E+06   0.709505E+02
  1491   0.709401E+03   0.115674E+02   0.440618E+01   0.121192E+06   0.704000E+02
  1492   0.705985E+03   0.116685E+02   0.486888E+01   0.121004E+06   0.697905E+02
  1493   0.702547E+03   0.117718E+02   0.532024E+01   0.120817E+06   0.691209E+02
  1494   0.699086E+03   0.118771E+02   0.576015E+01   0.120631E+06   0.683902E+02
  1495   0.695604E+03   0.119845E+02   0.618846E+01   0.120444E+06   0.675973E+02
  1496   0.692101E+03   0.120939E+02   0.660506E+01   0.120258E+06   0.667409E+02
  1497   0.688580E+03   0.122052E+02   0.700987E+01   0.120072E+06   0.658201E+02
  1498   0.685039E+03   0.123183E+02   0.740277E+01   0.119887E+06   0.648336E+02
  1499   0.681482E+03   0.124332E+02   0.778366E+01   0.119702E+06   0.637804E+02
  1500   0.677909E+03   0.125498E+02   0.815245E+01   0.119517E+06   0.626594E+02
  1501   0.674320E+03   0.126681E+02   0.850902E+01   0.119332E+06   0.614703E+02
  1502   0.670719E+03   0.127879E+02   0.885332E+01   0.119148E+06   0.602159E+02
  1503   0.667103E+03   0.129093E+02   0.918525E+01   0.118964E+06   0.588999E+02
  1504   0.663475E+03   0.130321E+02   0.950478E+01   0.118781E+06   0.575262E+02
  1505   0.659836E+03   0.131565E+02   0.981183E+01   0.118598E+06   0.560983E+02
  1506   0.656186E+03   0.132821E+02   0.101064E+02   0.118415E+06   0.546199E+02
  1507   0.652526E+03   0.134090E+02   0.103883E+02   0.118232E+06   0.530949E+02
  1508   0.648856E+03   0.135372E+02   0.106576E+02   0.118050E+06   0.515268E+02
  1509   0.645179E+03   0.136666E+02   0.109142E+02   0.117868E+06   0.499195E+02
  1510   0.641494E+03   0.137970E+02   0.111581E+02   0.117686E+06   0.482765E+02
  1511   0.637803E+03   0.139285E+02   0.113892E+02   0.117505E+06   0.466016E+02
  1512   0.634108E+03   0.140611E+02   0.116077E+02   0.117324E+06   0.448986E+02
  1513   0.630408E+03   0.141946E+02   0.118135E+02   0.117143E+06   0.431711E+02
  1514   0.626706E+03   0.143288E+02   0.120065E+02   0.116963E+06   0.414228E+02
  1515   0.623002E+03   0.144640E+02   0.121869E+02   0.116783E+06   0.396574E+02
  1516   0.619298E+03   0.146000E+02   0.123545E+02   0.116603E+06   0.378787E+02
  1517   0.615595E+03   0.147366E+02   0.125094E+02   0.116423E+06   0.360903E+02
  1518   0.611893E+03   0.148738E+02   0.126516E+02   0.116244E+06   0.342959E+02
  1519   0.608193E+03   0.150115E+02   0.127812E+02   0.116065E+06   0.324993E+02
  1520   0.604497E+03   0.151498E+02   0.128980E+02   0.115887E+06   0.307042E+02
  1521   0.600804E+03   0.152885E+02   0.130023E+02   0.115709E+06   0.289142E+02
  1522   0.597116E+03   0.154276E+02   0.130939E+02   0.115531E+06   0.271331E+02
  1523   0.593434E+03   0.155670E+02   0.131729E+02   0.115353E+06   0.253645E+02
  1524   0.589759E+03   0.157066E+02   0.132393E+02   0.115176E+06   0.236123E+02
  1525   0.586091E+03   0.158463E+02   0.132932E+02   0.114999E+06   0.218800E+02
  1526   0.582433E+03   0.159862E+02   0.133346E+02   0.114822E+06   0.201714E+02
  1527   0.578783E+03   0.161262E+02   0.133636E+02   0.114645E+06   0.184902E+02
  1528   0.575144E+03   0.162661E+02   0.133803E+02   0.114469E+06   0.168402E+02
  1529   0.571517E+03   0.164059E+02   0.133848E+02   0.114293E+06   0.152249E+02
  1530   0.567902E+03   0.165456E+02   0.133769E+02   0.114118E+06   0.136482E+02
  1531   0.564300E+03   0.166850E+02   0.133569E+02   0.113943E+06   0.121136E+02
  1532   0.560711E+03   0.168242E+02   0.133248E+02   0.113768E+06   0.106250E+02
  1533   0.557138E+03   0.169630E+02   0.132807E+02   0.113593E+06   0.918605E+01
  1534   0.553581E+03   0.171014E+02   0.132247E+02   0.113419E+06   0.780042E+01
  1535   0.550039E+03   0.172393E+02   0.131568E+02   0.113245E+06   0.647183E+01
  1536   0.546515E+03   0.173767E+02   0.130770E+02   0.113071E+06   0.520399E+01
  1537   0.543008E+03   0.175134E+02   0.129856E+02   0.112898E+06   0.400061E+01
  1538   0.539521E+03   0.176494E+02   0.128826E+02   0.112724E+06   0.286539E+01
  1539   0.536054E+03   0.177847E+02   0.127681E+02   0.112552E+06   0.180203E+01
  1540   0.532607E+03   0.179192E+02   0.126424E+02   0.112379E+06   0.814248E+00
  1541   0.529181E+03   0.180528E+02   0.125053E+02   0.112207E+06  -0.942568E-01
  1542   0.525779E+03   0.181855E+02   0.123572E+02   0.112035E+06  -0.919778E+00
  1543   0.522399E+03   0.183172E+02   0.121981E+02   0.111863E+06  -0.165861E+01
  1544   0.519044E+03   0.184479E+02   0.120282E+02   0.111692E+06  -0.230704E+01
  1545   0.515713E+03   0.185773E+02   0.118476E+02   0.111521E+06  -0.286138E+01
  1546   0.512408E+03   0.187056E+02   0.116564E+02   0.111350E+06  -0.331791E+01
  1547   0.509130E+03   0.188327E+02   0.114548E+02   0.111179E+06  -0.367292E+01
  1548   0.505878E+03   0.189586E+02   0.112429E+02   0.111009E+06  -0.392272E+01
  1549   0.502655E+03   0.190830E+02   0.110208E+02   0.110839E+06  -0.406359E+01
  1550   0.499459E+03   0.192059E+02   0.107888E+02   0.110670E+06  -0.409183E+01
  1551   0.496293E+03   0.193274E+02   0.105469E+02   0.110500E+06  -0.400522E+01
  1552   0.493156E+03   0.194473E+02   0.102952E+02   0.110331E+06  -0.380743E+01
  1553   0.490050E+03   0.195657E+02   0.100340E+02   0.110163E+06  -0.350365E+01
  1554   0.486975E+03   0.196825E+02   0.976339E+01   0.109994E+06  -0.309904E+01
  1555   0.483930E+03   0.197974E+02   0.948350E+01   0.109826E+06  -0.259876E+01
  1556   0.480918E+03   0.199108E+02   0.919444E+01   0.109658E+06  -0.200799E+01
  1557   0.477938E+03   0.200223E+02   0.889647E+01   0.109490E+06  -0.133189E+01
  1558   0.474991E+03   0.201320E+02   0.858967E+01   0.109323E+06  -0.575627E+00
  1559   0.472078E+03   0.202399E+02   0.827429E+01   0.109156E+06   0.255625E+00
  1560   0.469199E+03   0.203459E+02   0.795034E+01   0.108989E+06   0.115670E+01
  1561   0.466354E+03   0.204499E+02   0.761821E+01   0.108823E+06   0.212243E+01
  1562   0.463544E+03   0.205520E+02   0.727792E+01   0.108657E+06   0.314765E+01
  1563   0.460770E+03   0.206521E+02   0.692970E+01   0.108491E+06   0.422719E+01
  1564   0.458032E+03   0.207501E+02   0.657373E+01   0.108325E+06   0.535588E+01
  1565   0.455330E+03   0.208460E+02   0.621024E+01   0.108160E+06   0.652855E+01
  1566   0.452665E+03   0.209397E+02   0.583932E+01   0.107995E+06   0.774004E+01
  1567   0.450036E+03   0.210314E+02   0.546122E+01   0.107830E+06   0.898517E+01
  1568   0.447446E+03   0.211208E+02   0.507603E+01   0.107665E+06   0.102588E+02
  1569   0.444893E+03   0.212079E+02   0.468405E+01   0.107501E+06   0.115557E+02
  1570   0.442378E+03   0.212927E+02   0.428546E+01   0.107337E+06   0.128708E+02
  1571   0.439903E+03   0.213752E+02   0.388038E+01   0.107173E+06   0.141988E+02
  1572   0.437465E+03   0.214554E+02   0.346902E+01   0.107010E+06   0.155347E+02
  1573   0.435067E+03   0.215331E+02   0.305160E+01   0.106847E+06   0.168732E+02
  1574   0.432708E+03   0.216084E+02   0.262836E+01   0.106684E+06   0.182091E+02
  1575   0.430389E+03   0.216813E+02   0.219950E+01   0.106521E+06   0.195374E+02
  1576   0.428110E+03   0.217518E+02   0.176527E+01   0.106359E+06   0.208528E+02
  1577   0.425871E+03   0.218197E+02   0.132587E+01   0.106197E+06   0.221502E+02
  1578   0.423673E+03   0.218852E+02   0.881536E+00   0.106035E+06   0.234243E+02
  1579   0.421517E+03   0.219481E+02   0.432483E+00   0.105874E+06   0.246701E+02
  1580   0.419401E+03   0.220084E+02  -0.210732E-01   0.105713E+06   0.258824E+02
  1581   0.417327E+03   0.220661E+02  -0.478924E+00   0.105552E+06   0.270559E+02
  1582   0.415294E+03   0.221213E+02  -0.940859E+00   0.105391E+06   0.281856E+02
  1583   0.413303E+03   0.221739E+02  -0.140667E+01   0.105231E+06   0.292663E+02
  1584   0.411353E+03   0.222238E+02  -0.187615E+01   0.105071E+06   0.302927E+02
  1585   0.409445E+03   0.222709E+02  -0.234909E+01   0.104911E+06   0.312598E+02
  1586   0.407579E+03   0.223154E+02  -0.282528E+01   0.104751E+06   0.321623E+02
  1587   0.405755E+03   0.223572E+02  -0.330449E+01   0.104592E+06   0.329951E+02
  1588   0.403972E+03   0.223961E+02  -0.378649E+01   0.104433E+06   0.337530E+02
  1589   0.402231E+03   0.224324E+02  -0.427107E+01   0.104274E+06   0.344309E+02
  1590   0.400533E+03   0.224659E+02  -0.475800E+01   0.104116E+06   0.350235E+02
  1591   0.398876E+03   0.224966E+02  -0.524706E+01   0.103957E+06   0.355258E+02
  1592   0.397262E+03   0.225245E+02  -0.573801E+01   0.103799E+06   0.359325E+02
  1593   0.395689E+03   0.225495E+02  -0.623065E+01   0.103642E+06   0.362385E+02
  1594   0.394159E+03   0.225717E+02  -0.672472E+01   0.103484E+06   0.364386E+02
  1595   0.392670E+03   0.225911E+02  -0.722001E+01   0.103327E+06   0.365276E+02
  1596   0.391223E+03   0.226076E+02  -0.771629E+01   0.103170E+06   0.365004E+02
  1597   0.389818E+03   0.226213E+02  -0.821333E+01   0.103014E+06   0.363519E+02
  1598   0.388455E+03   0.226322E+02  -0.871089E+01   0.102857E+06   0.360767E+02
  1599   0.387133E+03   0.226401E+02  -0.920875E+01   0.102701E+06   0.356699E+02
  1600   0.385853E+03   0.226452E+02  -0.970667E+01   0.102545E+06   0.351261E+02
  1601   0.384614E+03   0.226475E+02  -0.102045E+02   0.102390E+06   0.344421E+02
  1602   0.383415E+03   0.226468E+02  -0.107019E+02   0.102234E+06   0.336219E+02
  1603   0.382258E+03   0.226432E+02  -0.111988E+02   0.102079E+06   0.326715E+02
  1604   0.381142E+03   0.226369E+02  -0.116951E+02   0.101924E+06   0.315966E+02
  1605   0.380066E+03   0.226275E+02  -0.121905E+02   0.101770E+06   0.304031E+02
  1606   0.379030E+03   0.226153E+02  -0.126848E+02   0.101615E+06   0.290970E+02
  1607   0.378035E+03   0.226002E+02  -0.131778E+02   0.101461E+06   0.276841E+02
  1608   0.377080E+03   0.225822E+02  -0.136695E+02   0.101308E+06   0.261702E+02
  1609   0.376163E+03   0.225613E+02  -0.141595E+02   0.101154E+06   0.245614E+02
  1610   0.375287E+03   0.225376E+02  -0.146477E+02   0.101001E+06   0.228634E+02
  1611   0.374450E+03   0.225111E+02  -0.151338E+02   0.100848E+06   0.210821E+02
  1612   0.373651E+03   0.224818E+02  -0.156177E+02   0.100695E+06   0.192235E+02
  1613   0.372892E+03   0.224497E+02  -0.160992E+02   0.100543E+06   0.172933E+02
  1614   0.372170E+03   0.224148E+02  -0.165781E+02   0.100390E+06   0.152975E+02
  1615   0.371487E+03   0.223773E+02  -0.170542E+02   0.100238E+06   0.132419E+02
  1616   0.370842E+03   0.223370E+02  -0.175274E+02   0.100087E+06   0.111325E+02
  1617   0.370234E+03   0.222940E+02  -0.179974E+02   0.999351E+05   0.897507E+01
  1618   0.369662E+03   0.222483E+02  -0.184641E+02   0.997839E+05   0.677553E+01
  1619   0.369128E+03   0.221999E+02  -0.189274E+02   0.996329E+05   0.453976E+01
  1620   0.368629E+03   0.221489E+02  -0.193870E+02   0.994821E+05   0.227363E+01
  1621   0.368166E+03   0.220951E+02  -0.198429E+02   0.993317E+05  -0.169806E-01
  1622   0.367738E+03   0.220387E+02  -0.202947E+02   0.991814E+05  -0.232618E+01
  1623   0.367346E+03   0.219797E+02  -0.207425E+02   0.990315E+05  -0.464811E+01
  1624   0.366987E+03   0.219182E+02  -0.211858E+02   0.988817E+05  -0.697686E+01
  1625   0.366663E+03   0.218541E+02  -0.216248E+02   0.987323E+05  -0.930658E+01
  1626   0.366373E+03   0.217875E+02  -0.220591E+02   0.985830E+05  -0.116314E+02
  1627   0.366115E+03   0.217184E+02  -0.224886E+02   0.984341E+05  -0.139454E+02
  1628   0.365889E+03   0.216468E+02  -0.229131E+02   0.982853E+05  -0.162427E+02
  1629   0.365697E+03   0.215728E+02  -0.233325E+02   0.981368E+05  -0.185174E+02
  1630   0.365535E+03   0.214964E+02  -0.237466E+02   0.979886E+05  -0.207638E+02
  1631   0.365404E+03   0.214176E+02  -0.241554E+02   0.978406E+05  -0.229758E+02
  1632   0.365304E+03   0.213365E+02  -0.245585E+02   0.976929E+05  -0.251476E+02
  1633   0.365233E+03   0.212530E+02  -0.249559E+02   0.975454E+05  -0.272733E+02
  1634   0.365193E+03   0.211672E+02  -0.253475E+02   0.973981E+05  -0.293470E+02
  1635   0.365181E+03   0.210791E+02  -0.257331E+02   0.972511E+05  -0.313630E+02
  1636   0.365196E+03   0.209888E+02  -0.261126E+02   0.971043E+05  -0.333152E+02
  1637   0.365240E+03   0.208964E+02  -0.264858E+02   0.969578E+05  -0.351978E+02
  1638   0.365310E+03   0.208017E+02  -0.268526E+02   0.968115E+05  -0.370049E+02
  1639   0.365407E+03   0.207049E+02  -0.272129E+02   0.966655E+05  -0.387307E+02
  1640   0.365530E+03   0.206061E+02  -0.275665E+02   0.965197E+05  -0.403693E+02
  1641   0.365678E+03   0.205053E+02  -0.279134E+02   0.963742E+05  -0.419147E+02
  1642   0.365850E+03   0.204025E+02  -0.282533E+02   0.962288E+05  -0.433612E+02
  1643   0.366046E+03   0.202977E+02  -0.285863E+02   0.960838E+05  -0.447028E+02
  1644   0.366266E+03   0.201912E+02  -0.289121E+02   0.959389E+05  -0.459336E+02
  1645   0.366509E+03   0.200828E+02  -0.292306E+02   0.957944E+05  -0.470478E+02
  1646   0.366773E+03   0.199724E+02  -0.295419E+02   0.956500E+05  -0.480395E+02
  1647   0.367058E+03   0.198605E+02  -0.298457E+02   0.955059E+05  -0.489028E+02
  1648   0.367364E+03   0.197467E+02  -0.301419E+02   0.953620E+05  -0.496318E+02
  1649   0.367690E+03   0.196312E+02  -0.304304E+02   0.952184E+05  -0.502207E+02
  1650   0.368035E+03   0.195141E+02  -0.307111E+02   0.950750E+05  -0.506635E+02
