#    L    TT             EE             BB             TE             PP             TP             EP          
  1884   0.241654E+03   0.118047E+02   0.000000E+00  -0.572429E+01   0.144105E-08   0.317112E-05  -0.188959E-06
  1885   0.240786E+03   0.118446E+02   0.000000E+00  -0.592233E+01   0.143895E-08   0.323781E-05  -0.191605E-06
  1886   0.239937E+03   0.118832E+02   0.000000E+00  -0.612277E+01   0.143684E-08   0.330351E-05  -0.194207E-06
  1887   0.239104E+03   0.119208E+02   0.000000E+00  -0.632552E+01   0.143474E-08   0.336808E-05  -0.196760E-06
  1888   0.238288E+03   0.119570E+02   0.000000E+00  -0.653046E+01   0.143264E-08   0.343143E-05  -0.199261E-06
  1889   0.237489E+03   0.119920E+02   0.000000E+00  -0.673747E+01   0.143054E-08   0.349344E-05  -0.201702E-06
  1890   0.236707E+03   0.120258E+02   0.000000E+00  -0.694644E+01   0.142845E-08   0.355400E-05  -0.204080E-06
  1891   0.235943E+03   0.120583E+02   0.000000E+00  -0.715727E+01   0.142636E-08   0.361299E-05  -0.206389E-06
  1892   0.235197E+03   0.120895E+02   0.000000E+00  -0.736983E+01   0.142428E-08   0.367030E-05  -0.208624E-06
  1893   0.234468E+03   0.121194E+02   0.000000E+00  -0.758400E+01   0.142219E-08   0.372583E-05  -0.210781E-06
  1894   0.233756E+03   0.121480E+02   0.000000E+00  -0.779969E+01   0.142011E-08   0.377945E-05  -0.212853E-06
  1895   0.233062E+03   0.121753E+02   0.000000E+00  -0.801677E+01   0.141804E-08   0.383105E-05  -0.214836E-06
  1896   0.232386E+03   0.122013E+02   0.000000E+00  -0.823513E+01   0.141596E-08   0.388053E-05  -0.216725E-06
  1897   0.231727E+03   0.122259E+02   0.000000E+00  -0.845467E+01   0.141390E-08   0.392777E-05  -0.218515E-06
  1898   0.231086E+03   0.122491E+02   0.000000E+00  -0.867527E+01   0.141183E-08   0.397265E-05  -0.220201E-06
  1899   0.230463E+03   0.122709E+02   0.000000E+00  -0.889683E+01   0.140977E-08   0.401507E-05  -0.221777E-06
  1900   0.229858E+03   0.122914E+02   0.000000E+00  -0.911923E+01   0.140771E-08   0.405492E-05  -0.223239E-06
  1901   0.229269E+03   0.123104E+02   0.000000E+00  -0.934237E+01   0.140565E-08   0.409209E-05  -0.224582E-06
  1902   0.228698E+03   0.123280E+02   0.000000E+00  -0.956615E+01   0.140359E-08   0.412656E-05  -0.225805E-06
  1903   0.228145E+03   0.123442E+02   0.000000E+00  -0.979044E+01   0.140154E-08   0.415832E-05  -0.226907E-06
  1904   0.227609E+03   0.123590E+02   0.000000E+00  -0.100153E+02   0.139950E-08   0.418736E-05  -0.227888E-06
  1905   0.227091E+03   0.123723E+02   0.000000E+00  -0.102404E+02   0.139745E-08   0.421367E-05  -0.228747E-06
  1906   0.226590E+03   0.123842E+02   0.000000E+00  -0.104658E+02   0.139541E-08   0.423724E-05  -0.229484E-06
  1907   0.226107E+03   0.123946E+02   0.000000E+00  -0.106914E+02   0.139337E-08   0.425806E-05  -0.230097E-06
  1908   0.225640E+03   0.124036E+02   0.000000E+00  -0.109170E+02   0.139134E-08   0.427612E-05  -0.230587E-06
  1909   0.225192E+03   0.124112E+02   0.000000E+00  -0.111426E+02   0.138931E-08   0.429141E-05  -0.230953E-06
  1910   0.224760E+03   0.124173E+02   0.000000E+00  -0.113682E+02   0.138728E-08   0.430391E-05  -0.231195E-06
  1911   0.224346E+03   0.124219E+02   0.000000E+00  -0.115935E+02   0.138525E-08   0.431362E-05  -0.231311E-06
  1912   0.223948E+03   0.124251E+02   0.000000E+00  -0.118184E+02   0.138323E-08   0.432052E-05  -0.231301E-06
  1913   0.223567E+03   0.124268E+02   0.000000E+00  -0.120431E+02   0.138121E-08   0.432462E-05  -0.231165E-06
  1914   0.223203E+03   0.124271E+02   0.000000E+00  -0.122672E+02   0.137920E-08   0.432589E-05  -0.230901E-06
  1915   0.222856E+03   0.124258E+02   0.000000E+00  -0.124907E+02   0.137718E-08   0.432432E-05  -0.230510E-06
  1916   0.222525E+03   0.124231E+02   0.000000E+00  -0.127136E+02   0.137517E-08   0.431992E-05  -0.229992E-06
  1917   0.222211E+03   0.124190E+02   0.000000E+00  -0.129357E+02   0.137317E-08   0.431265E-05  -0.229344E-06
  1918   0.221913E+03   0.124133E+02   0.000000E+00  -0.131570E+02   0.137116E-08   0.430253E-05  -0.228567E-06
  1919   0.221632E+03   0.124063E+02   0.000000E+00  -0.133772E+02   0.136916E-08   0.428952E-05  -0.227660E-06
  1920   0.221366E+03   0.123978E+02   0.000000E+00  -0.135965E+02   0.136717E-08   0.427363E-05  -0.226623E-06
  1921   0.221116E+03   0.123878E+02   0.000000E+00  -0.138146E+02   0.136517E-08   0.425485E-05  -0.225454E-06
  1922   0.220883E+03   0.123764E+02   0.000000E+00  -0.140315E+02   0.136318E-08   0.423316E-05  -0.224154E-06
  1923   0.220664E+03   0.123636E+02   0.000000E+00  -0.142470E+02   0.136119E-08   0.420855E-05  -0.222722E-06
  1924   0.220463E+03   0.123495E+02   0.000000E+00  -0.144611E+02   0.135921E-08   0.418101E-05  -0.221157E-06
  1925   0.220275E+03   0.123338E+02   0.000000E+00  -0.146737E+02   0.135722E-08   0.415054E-05  -0.219459E-06
  1926   0.220103E+03   0.123168E+02   0.000000E+00  -0.148847E+02   0.135524E-08   0.411712E-05  -0.217627E-06
  1927   0.219946E+03   0.122983E+02   0.000000E+00  -0.150940E+02   0.135327E-08   0.408074E-05  -0.215661E-06
  1928   0.219804E+03   0.122785E+02   0.000000E+00  -0.153016E+02   0.135129E-08   0.404139E-05  -0.213559E-06
  1929   0.219676E+03   0.122573E+02   0.000000E+00  -0.155073E+02   0.134932E-08   0.399907E-05  -0.211322E-06
  1930   0.219563E+03   0.122346E+02   0.000000E+00  -0.157110E+02   0.134736E-08   0.395376E-05  -0.208949E-06
  1931   0.219464E+03   0.122107E+02   0.000000E+00  -0.159127E+02   0.134539E-08   0.390544E-05  -0.206439E-06
  1932   0.219378E+03   0.121854E+02   0.000000E+00  -0.161123E+02   0.134343E-08   0.385412E-05  -0.203791E-06
  1933   0.219307E+03   0.121587E+02   0.000000E+00  -0.163097E+02   0.134147E-08   0.379978E-05  -0.201006E-06
  1934   0.219248E+03   0.121307E+02   0.000000E+00  -0.165048E+02   0.133951E-08   0.374240E-05  -0.198082E-06
  1935   0.219204E+03   0.121013E+02   0.000000E+00  -0.166975E+02   0.133756E-08   0.368199E-05  -0.195019E-06
  1936   0.219172E+03   0.120706E+02   0.000000E+00  -0.168878E+02   0.133561E-08   0.361852E-05  -0.191816E-06
  1937   0.219153E+03   0.120387E+02   0.000000E+00  -0.170755E+02   0.133366E-08   0.355200E-05  -0.188474E-06
  1938   0.219147E+03   0.120054E+02   0.000000E+00  -0.172606E+02   0.133172E-08   0.348240E-05  -0.184990E-06
  1939   0.219153E+03   0.119709E+02   0.000000E+00  -0.174431E+02   0.132978E-08   0.340972E-05  -0.181365E-06
  1940   0.219170E+03   0.119351E+02   0.000000E+00  -0.176228E+02   0.132784E-08   0.333395E-05  -0.177599E-06
  1941   0.219200E+03   0.118981E+02   0.000000E+00  -0.177997E+02   0.132591E-08   0.325507E-05  -0.173689E-06
  1942   0.219241E+03   0.118599E+02   0.000000E+00  -0.179736E+02   0.132397E-08   0.317308E-05  -0.169637E-06
  1943   0.219294E+03   0.118204E+02   0.000000E+00  -0.181446E+02   0.132204E-08   0.308797E-05  -0.165441E-06
  1944   0.219357E+03   0.117798E+02   0.000000E+00  -0.183124E+02   0.132012E-08   0.299973E-05  -0.161101E-06
  1945   0.219431E+03   0.117380E+02   0.000000E+00  -0.184772E+02   0.131819E-08   0.290834E-05  -0.156616E-06
  1946   0.219516E+03   0.116949E+02   0.000000E+00  -0.186387E+02   0.131627E-08   0.281379E-05  -0.151985E-06
  1947   0.219610E+03   0.116508E+02   0.000000E+00  -0.187970E+02   0.131435E-08   0.271608E-05  -0.147209E-06
  1948   0.219715E+03   0.116055E+02   0.000000E+00  -0.189519E+02   0.131244E-08   0.261520E-05  -0.142286E-06
  1949   0.219828E+03   0.115591E+02   0.000000E+00  -0.191034E+02   0.131052E-08   0.251113E-05  -0.137216E-06
  1950   0.219951E+03   0.115115E+02   0.000000E+00  -0.192514E+02   0.130861E-08   0.240387E-05  -0.131998E-06
  1951   0.220083E+03   0.114628E+02   0.000000E+00  -0.193958E+02   0.130671E-08   0.229343E-05  -0.126634E-06
  1952   0.220224E+03   0.114131E+02   0.000000E+00  -0.195366E+02   0.130480E-08   0.217998E-05  -0.121133E-06
  1953   0.220373E+03   0.113623E+02   0.000000E+00  -0.196738E+02   0.130290E-08   0.206372E-05  -0.115503E-06
  1954   0.220529E+03   0.113106E+02   0.000000E+00  -0.198073E+02   0.130100E-08   0.194483E-05  -0.109757E-06
  1955   0.220694E+03   0.112578E+02   0.000000E+00  -0.199370E+02   0.129911E-08   0.182351E-05  -0.103904E-06
  1956   0.220867E+03   0.112039E+02   0.000000E+00  -0.200630E+02   0.129721E-08   0.169995E-05  -0.979556E-07
  1957   0.221047E+03   0.111492E+02   0.000000E+00  -0.201853E+02   0.129532E-08   0.157435E-05  -0.919211E-07
  1958   0.221234E+03   0.110935E+02   0.000000E+00  -0.203036E+02   0.129344E-08   0.144690E-05  -0.858114E-07
  1959   0.221428E+03   0.110370E+02   0.000000E+00  -0.204181E+02   0.129155E-08   0.131779E-05  -0.796369E-07
  1960   0.221629E+03   0.109794E+02   0.000000E+00  -0.205286E+02   0.128967E-08   0.118723E-05  -0.734081E-07
  1961   0.221837E+03   0.109210E+02   0.000000E+00  -0.206352E+02   0.128779E-08   0.105540E-05  -0.671353E-07
  1962   0.222049E+03   0.108618E+02   0.000000E+00  -0.207378E+02   0.128591E-08   0.922492E-06  -0.608290E-07
  1963   0.222268E+03   0.108016E+02   0.000000E+00  -0.208364E+02   0.128404E-08   0.788707E-06  -0.544996E-07
  1964   0.222493E+03   0.107407E+02   0.000000E+00  -0.209309E+02   0.128217E-08   0.654237E-06  -0.481575E-07
  1965   0.222722E+03   0.106789E+02   0.000000E+00  -0.210213E+02   0.128030E-08   0.519275E-06  -0.418133E-07
  1966   0.222956E+03   0.106163E+02   0.000000E+00  -0.211076E+02   0.127843E-08   0.384015E-06  -0.354772E-07
  1967   0.223196E+03   0.105529E+02   0.000000E+00  -0.211898E+02   0.127657E-08   0.248652E-06  -0.291599E-07
  1968   0.223438E+03   0.104889E+02   0.000000E+00  -0.212678E+02   0.127471E-08   0.113379E-06  -0.228715E-07
  1969   0.223686E+03   0.104240E+02   0.000000E+00  -0.213416E+02   0.127285E-08  -0.216104E-07  -0.166227E-07
  1970   0.223937E+03   0.103586E+02   0.000000E+00  -0.214113E+02   0.127100E-08  -0.156122E-06  -0.104239E-07
  1971   0.224192E+03   0.102924E+02   0.000000E+00  -0.214766E+02   0.126915E-08  -0.289962E-06  -0.428534E-08
  1972   0.224450E+03   0.102256E+02   0.000000E+00  -0.215379E+02   0.126730E-08  -0.422936E-06   0.178238E-08
  1973   0.224710E+03   0.101582E+02   0.000000E+00  -0.215948E+02   0.126545E-08  -0.554851E-06   0.776888E-08
  1974   0.224974E+03   0.100902E+02   0.000000E+00  -0.216474E+02   0.126361E-08  -0.685512E-06   0.136637E-07
  1975   0.225240E+03   0.100215E+02   0.000000E+00  -0.216957E+02   0.126177E-08  -0.814726E-06   0.194565E-07
  1976   0.225507E+03   0.995243E+01   0.000000E+00  -0.217398E+02   0.125993E-08  -0.942299E-06   0.251367E-07
  1977   0.225776E+03   0.988273E+01   0.000000E+00  -0.217795E+02   0.125809E-08  -0.106804E-05   0.306940E-07
  1978   0.226046E+03   0.981246E+01   0.000000E+00  -0.218149E+02   0.125626E-08  -0.119175E-05   0.361179E-07
  1979   0.226317E+03   0.974184E+01   0.000000E+00  -0.218459E+02   0.125443E-08  -0.131323E-05   0.413980E-07
  1980   0.226590E+03   0.967065E+01   0.000000E+00  -0.218726E+02   0.125260E-08  -0.143230E-05   0.465239E-07
  1981   0.226862E+03   0.959912E+01   0.000000E+00  -0.218950E+02   0.125078E-08  -0.154876E-05   0.514851E-07
  1982   0.227135E+03   0.952716E+01   0.000000E+00  -0.219131E+02   0.124896E-08  -0.166241E-05   0.562712E-07
  1983   0.227407E+03   0.945480E+01   0.000000E+00  -0.219269E+02   0.124714E-08  -0.177307E-05   0.608718E-07
  1984   0.227679E+03   0.938217E+01   0.000000E+00  -0.219364E+02   0.124532E-08  -0.188054E-05   0.652764E-07
  1985   0.227951E+03   0.930920E+01   0.000000E+00  -0.219415E+02   0.124351E-08  -0.198461E-05   0.694747E-07
  1986   0.228221E+03   0.923590E+01   0.000000E+00  -0.219424E+02   0.124169E-08  -0.208511E-05   0.734561E-07
  1987   0.228490E+03   0.916242E+01   0.000000E+00  -0.219390E+02   0.123989E-08  -0.218184E-05   0.772103E-07
  1988   0.228757E+03   0.908868E+01   0.000000E+00  -0.219313E+02   0.123808E-08  -0.227459E-05   0.807268E-07
  1989   0.229023E+03   0.901477E+01   0.000000E+00  -0.219193E+02   0.123628E-08  -0.236319E-05   0.839952E-07
  1990   0.229286E+03   0.894061E+01   0.000000E+00  -0.219031E+02   0.123448E-08  -0.244743E-05   0.870050E-07
  1991   0.229547E+03   0.886634E+01   0.000000E+00  -0.218827E+02   0.123268E-08  -0.252712E-05   0.897459E-07
  1992   0.229805E+03   0.879191E+01   0.000000E+00  -0.218580E+02   0.123088E-08  -0.260206E-05   0.922074E-07
  1993   0.230059E+03   0.871739E+01   0.000000E+00  -0.218291E+02   0.122909E-08  -0.267207E-05   0.943791E-07
  1994   0.230311E+03   0.864284E+01   0.000000E+00  -0.217959E+02   0.122730E-08  -0.273695E-05   0.962506E-07
  1995   0.230558E+03   0.856821E+01   0.000000E+00  -0.217587E+02   0.122551E-08  -0.279651E-05   0.978113E-07
  1996   0.230802E+03   0.849349E+01   0.000000E+00  -0.217172E+02   0.122373E-08  -0.285054E-05   0.990509E-07
  1997   0.231041E+03   0.841883E+01   0.000000E+00  -0.216716E+02   0.122195E-08  -0.289887E-05   0.999590E-07
  1998   0.231275E+03   0.834424E+01   0.000000E+00  -0.216220E+02   0.122017E-08  -0.294128E-05   0.100525E-06
  1999   0.231505E+03   0.826964E+01   0.000000E+00  -0.215682E+02   0.121839E-08  -0.297760E-05   0.100739E-06
  2000   0.231728E+03   0.819512E+01   0.000000E+00  -0.215105E+02   0.121662E-08  -0.300762E-05   0.100590E-06
  2001   0.231947E+03   0.812074E+01   0.000000E+00  -0.214486E+02   0.121485E-08  -0.303122E-05   0.100072E-06
  2002   0.232160E+03   0.804651E+01   0.000000E+00  -0.213829E+02   0.121308E-08  -0.304855E-05   0.991962E-07
  2003   0.232367E+03   0.797241E+01   0.000000E+00  -0.213132E+02   0.121131E-08  -0.305981E-05   0.979794E-07
  2004   0.232568E+03   0.789846E+01   0.000000E+00  -0.212395E+02   0.120955E-08  -0.306522E-05   0.964369E-07
  2005   0.232763E+03   0.782479E+01   0.000000E+00  -0.211619E+02   0.120779E-08  -0.306500E-05   0.945847E-07
  2006   0.232952E+03   0.775125E+01   0.000000E+00  -0.210805E+02   0.120603E-08  -0.305935E-05   0.924388E-07
  2007   0.233133E+03   0.767798E+01   0.000000E+00  -0.209953E+02   0.120427E-08  -0.304849E-05   0.900148E-07
  2008   0.233307E+03   0.760500E+01   0.000000E+00  -0.209063E+02   0.120252E-08  -0.303262E-05   0.873289E-07
  2009   0.233474E+03   0.753228E+01   0.000000E+00  -0.208135E+02   0.120077E-08  -0.301197E-05   0.843968E-07
  2010   0.233634E+03   0.745990E+01   0.000000E+00  -0.207170E+02   0.119902E-08  -0.298674E-05   0.812345E-07
  2011   0.233787E+03   0.738779E+01   0.000000E+00  -0.206168E+02   0.119727E-08  -0.295716E-05   0.778578E-07
  2012   0.233931E+03   0.731601E+01   0.000000E+00  -0.205130E+02   0.119553E-08  -0.292342E-05   0.742826E-07
  2013   0.234067E+03   0.724457E+01   0.000000E+00  -0.204055E+02   0.119379E-08  -0.288574E-05   0.705248E-07
  2014   0.234195E+03   0.717353E+01   0.000000E+00  -0.202945E+02   0.119205E-08  -0.284434E-05   0.666003E-07
  2015   0.234315E+03   0.710289E+01   0.000000E+00  -0.201799E+02   0.119032E-08  -0.279943E-05   0.625251E-07
  2016   0.234426E+03   0.703273E+01   0.000000E+00  -0.200619E+02   0.118859E-08  -0.275121E-05   0.583149E-07
  2017   0.234529E+03   0.696296E+01   0.000000E+00  -0.199406E+02   0.118686E-08  -0.269991E-05   0.539857E-07
  2018   0.234623E+03   0.689365E+01   0.000000E+00  -0.198159E+02   0.118513E-08  -0.264574E-05   0.495533E-07
  2019   0.234708E+03   0.682488E+01   0.000000E+00  -0.196880E+02   0.118340E-08  -0.258890E-05   0.450337E-07
  2020   0.234783E+03   0.675657E+01   0.000000E+00  -0.195569E+02   0.118168E-08  -0.252961E-05   0.404428E-07
  2021   0.234850E+03   0.668886E+01   0.000000E+00  -0.194226E+02   0.117996E-08  -0.246809E-05   0.357964E-07
  2022   0.234908E+03   0.662164E+01   0.000000E+00  -0.192853E+02   0.117825E-08  -0.240454E-05   0.311104E-07
  2023   0.234956E+03   0.655502E+01   0.000000E+00  -0.191449E+02   0.117653E-08  -0.233918E-05   0.264007E-07
  2024   0.234995E+03   0.648899E+01   0.000000E+00  -0.190015E+02   0.117482E-08  -0.227222E-05   0.216832E-07
  2025   0.235024E+03   0.642356E+01   0.000000E+00  -0.188552E+02   0.117311E-08  -0.220387E-05   0.169738E-07
  2026   0.235042E+03   0.635875E+01   0.000000E+00  -0.187061E+02   0.117140E-08  -0.213435E-05   0.122884E-07
  2027   0.235051E+03   0.629458E+01   0.000000E+00  -0.185541E+02   0.116970E-08  -0.206387E-05   0.764286E-08
  2028   0.235049E+03   0.623107E+01   0.000000E+00  -0.183993E+02   0.116799E-08  -0.199263E-05   0.305307E-08
  2029   0.235037E+03   0.616823E+01   0.000000E+00  -0.182419E+02   0.116629E-08  -0.192086E-05  -0.146507E-08
  2030   0.235014E+03   0.610608E+01   0.000000E+00  -0.180818E+02   0.116460E-08  -0.184877E-05  -0.589567E-08
  2031   0.234982E+03   0.604465E+01   0.000000E+00  -0.179192E+02   0.116290E-08  -0.177657E-05  -0.102228E-07
  2032   0.234938E+03   0.598394E+01   0.000000E+00  -0.177542E+02   0.116121E-08  -0.170446E-05  -0.144307E-07
  2033   0.234883E+03   0.592398E+01   0.000000E+00  -0.175868E+02   0.115952E-08  -0.163267E-05  -0.185034E-07
  2034   0.234818E+03   0.586478E+01   0.000000E+00  -0.174170E+02   0.115783E-08  -0.156141E-05  -0.224249E-07
  2035   0.234741E+03   0.580636E+01   0.000000E+00  -0.172450E+02   0.115615E-08  -0.149088E-05  -0.261795E-07
  2036   0.234654E+03   0.574874E+01   0.000000E+00  -0.170708E+02   0.115447E-08  -0.142131E-05  -0.297512E-07
  2037   0.234555E+03   0.569191E+01   0.000000E+00  -0.168943E+02   0.115279E-08  -0.135289E-05  -0.331241E-07
  2038   0.234445E+03   0.563591E+01   0.000000E+00  -0.167160E+02   0.115111E-08  -0.128586E-05  -0.362824E-07
  2039   0.234323E+03   0.558074E+01   0.000000E+00  -0.165355E+02   0.114943E-08  -0.122041E-05  -0.392102E-07
  2040   0.234190E+03   0.552642E+01   0.000000E+00  -0.163532E+02   0.114776E-08  -0.115677E-05  -0.418915E-07
  2041   0.234045E+03   0.547295E+01   0.000000E+00  -0.161691E+02   0.114609E-08  -0.109514E-05  -0.443105E-07
  2042   0.233888E+03   0.542036E+01   0.000000E+00  -0.159832E+02   0.114442E-08  -0.103573E-05  -0.464513E-07
  2043   0.233720E+03   0.536866E+01   0.000000E+00  -0.157955E+02   0.114276E-08  -0.978765E-06  -0.482980E-07
  2044   0.233540E+03   0.531786E+01   0.000000E+00  -0.156063E+02   0.114110E-08  -0.924450E-06  -0.498347E-07
  2045   0.233349E+03   0.526797E+01   0.000000E+00  -0.154156E+02   0.113944E-08  -0.872999E-06  -0.510455E-07
  2046   0.233145E+03   0.521902E+01   0.000000E+00  -0.152234E+02   0.113778E-08  -0.824625E-06  -0.519146E-07
  2047   0.232929E+03   0.517100E+01   0.000000E+00  -0.150299E+02   0.113612E-08  -0.779540E-06  -0.524260E-07
  2048   0.232702E+03   0.512395E+01   0.000000E+00  -0.148351E+02   0.113447E-08  -0.737956E-06  -0.525639E-07
  2049   0.232463E+03   0.507786E+01   0.000000E+00  -0.146392E+02   0.113282E-08  -0.700086E-06  -0.523123E-07
  2050   0.232212E+03   0.503275E+01   0.000000E+00  -0.144421E+02   0.113117E-08  -0.666144E-06  -0.516554E-07
  2051   0.231949E+03   0.498862E+01   0.000000E+00  -0.142441E+02   0.112953E-08  -0.636281E-06  -0.505828E-07
  2052   0.231674E+03   0.494548E+01   0.000000E+00  -0.140450E+02   0.112788E-08  -0.610417E-06  -0.491063E-07
  2053   0.231387E+03   0.490334E+01   0.000000E+00  -0.138450E+02   0.112624E-08  -0.588411E-06  -0.472431E-07
  2054   0.231088E+03   0.486221E+01   0.000000E+00  -0.136442E+02   0.112460E-08  -0.570123E-06  -0.450105E-07
  2055   0.230776E+03   0.482208E+01   0.000000E+00  -0.134426E+02   0.112297E-08  -0.555412E-06  -0.424257E-07
  2056   0.230453E+03   0.478298E+01   0.000000E+00  -0.132404E+02   0.112133E-08  -0.544137E-06  -0.395060E-07
  2057   0.230117E+03   0.474490E+01   0.000000E+00  -0.130374E+02   0.111970E-08  -0.536158E-06  -0.362686E-07
  2058   0.229770E+03   0.470785E+01   0.000000E+00  -0.128339E+02   0.111807E-08  -0.531335E-06  -0.327309E-07
  2059   0.229410E+03   0.467182E+01   0.000000E+00  -0.126300E+02   0.111644E-08  -0.529526E-06  -0.289100E-07
